freq,unit,landcover,geo\TIME_PERIOD	2009 	2012 	2015 	2018 
A,KM2,LC,UKH2	2880 	2880 	2880 	2878 
A,KM2,LC,UKH3	3687 	3687 	3687 	3678 
A,KM2,LC,UKI	1576 	1576 	1576 	1572 
A,KM2,LC,UKI3	109 	109 	109 	109 
A,KM2,LC,UKI4	211 	211 	211 	210 
A,KM2,LC,UKI5	434 	434 	434 	433 
A,KM2,LC,UKI6	355 	355 	355 	355 
A,KM2,LC,UKI7	466 	466 	466 	465 
A,KM2,LC,UKJ	19109 	19109 	19109 	19090 
A,KM2,LC,UKJ1	5747 	5747 	5747 	5744 
A,KM2,LC,UKJ2	5463 	5463 	5463 	5457 
A,KM2,LC,UKJ3	4158 	4158 	4158 	4149 
A,KM2,LC,UKJ4	3741 	3741 	3741 	3740 
A,KM2,LC,UKK	23907 	23907 	23907 	23852 
A,KM2,LC,UKK1	7481 	7481 	7481 	7471 
A,KM2,LC,UKK2	6123 	6123 	6123 	6105 
A,KM2,LC,UKK3	3580 	3580 	3580 	3566 
A,KM2,LC,UKK4	6723 	6723 	6723 	6710 
A,KM2,LC,UKL	20820 	20820 	20820 	20781 
A,KM2,LC,UKL1	13163 	13163 	13163 	13131 
A,KM2,LC,UKL2	7657 	7657 	7657 	7650 
A,KM2,LC,UKM	78971 	78971 	78971 	78802 
A,KM2,LC,UKM2	18145 	18145 	18145 	: 
A,KM2,LC,UKM3	12757 	12757 	12757 	: 
A,KM2,LC,UKM5	6514 	6514 	6514 	6504 
A,KM2,LC,UKM6	41554 	41554 	41554 	41046 
A,KM2,LC,UKM7	: 	: 	: 	13389 
A,KM2,LC,UKM8	: 	: 	: 	1978 
A,KM2,LC,UKM9	: 	: 	: 	15885 
A,KM2,LC,UKN	14155 	14155 	14155 	14335 
A,KM2,LC,UKN0	14155 	14155 	14155 	14335 
A,KM2,LCC1,AT	34510 	34656 	35997 	35322 
A,KM2,LCC1,AT1	8493 	8652 	8782 	8714 
A,KM2,LCC1,AT11	1306 	1370 	1276 	1246 
A,KM2,LCC1,AT12	7128 	7220 	7450 	7399 
A,KM2,LCC1,AT13	59 	61 	56 	68 
A,KM2,LCC1,AT2	13758 	13656 	14449 	14097 
A,KM2,LCC1,AT21	5338 	5291 	5503 	5243 
A,KM2,LCC1,AT22	8420 	8365 	8946 	8853 
A,KM2,LCC1,AT3	12259 	12348 	12765 	12511 
A,KM2,LCC1,AT31	4468 	4540 	4619 	4890 
A,KM2,LCC1,AT32	2965 	3017 	3062 	2908 
A,KM2,LCC1,AT33	4021 	3991 	4255 	3899 
A,KM2,LCC1,AT34	805 	800 	829 	814 
A,KM2,LCC1,BE	6380 	6626 	6849 	7188 
A,KM2,LCC1,BE1	15 	16 u	20 u	23 
A,KM2,LCC1,BE10	15 	16 u	20 u	23 
A,KM2,LCC1,BE2	1387 	1612 	1537 	1696 
A,KM2,LCC1,BE21	482 	541 	478 	498 
A,KM2,LCC1,BE22	365 	422 	510 	522 
A,KM2,LCC1,BE23	131 	195 	185 	215 
A,KM2,LCC1,BE24	334 	354 	293 	352 
A,KM2,LCC1,BE25	75 	100 	70 	109 
A,KM2,LCC1,BE3	4978 	4997 	5292 	5469 
A,KM2,LCC1,BE31	74 	81 	105 	111 
A,KM2,LCC1,BE32	511 	509 	550 	635 
A,KM2,LCC1,BE33	1011 	1021 	1131 	1203 
A,KM2,LCC1,BE34	2071 	2085 	2244 	2164 
A,KM2,LCC1,BE35	1311 	1301 	1263 	1356 
A,KM2,LCC1,BG	: 	42389 	45339 	47450 
A,KM2,LCC1,BG3	: 	20907 	22251 	23591 
A,KM2,LCC1,BG31	: 	5585 	5934 	6063 
A,KM2,LCC1,BG32	: 	4011 	4443 	5096 
A,KM2,LCC1,BG33	: 	3834 	4091 	4150 
A,KM2,LCC1,BG34	: 	7476 	7783 	8283 
A,KM2,LCC1,BG4	: 	21483 	23088 	23859 
A,KM2,LCC1,BG41	: 	10783 	11496 	11850 
A,KM2,LCC1,BG42	: 	10700 	11592 	12008 
A,KM2,LCC1,CY	: 	1880 	2143 	2071 
A,KM2,LCC1,CY0	: 	1880 	2143 	2071 
A,KM2,LCC1,CY00	: 	1880 	2143 	2071 
A,KM2,LCC1,CZ	28605 	28941 	29120 	29057 
A,KM2,LCC1,CZ0	28605 	28941 	29120 	29057 
A,KM2,LCC1,CZ01	95 	94 	94 	73 
A,KM2,LCC1,CZ02	3225 	3340 	3388 	3196 
A,KM2,LCC1,CZ03	7103 	7161 	7258 	7734 
A,KM2,LCC1,CZ04	3649 	3722 	3615 	3495 
A,KM2,LCC1,CZ05	4267 	4323 	4505 	4468 
A,KM2,LCC1,CZ06	4329 	4351 	4374 	4224 
A,KM2,LCC1,CZ07	3733 	3756 	3771 	3746 
A,KM2,LCC1,CZ08	2204 	2194 	2115 	2120 
A,KM2,LCC1,DE	108745 	109454 	113153 	113270 
A,KM2,LCC1,DE1	13493 	13634 	14064 	13993 
A,KM2,LCC1,DE11	3414 	3457 	3463 	3608 
A,KM2,LCC1,DE12	2982 	3033 	3158 	3237 
A,KM2,LCC1,DE13	4102 	4161 	4264 	4227 
A,KM2,LCC1,DE14	2995 	2982 	3180 	2920 
A,KM2,LCC1,DE2	24851 	24923 	25481 	25635 
A,KM2,LCC1,DE21	6099 	6050 	6406 	6351 
A,KM2,LCC1,DE22	3374 	3357 	3327 	3488 
A,KM2,LCC1,DE23	3941 	3940 	3992 	4209 
A,KM2,LCC1,DE24	2904 	2976 	3097 	3036 
A,KM2,LCC1,DE25	2325 	2361 	2391 	2213 
A,KM2,LCC1,DE26	3454 	3457 	3492 	3620 
A,KM2,LCC1,DE27	2754 	2782 	2776 	2718 
A,KM2,LCC1,DE3	180 	191 	199 	176 
A,KM2,LCC1,DE30	180 	191 	199 	176 
A,KM2,LCC1,DE4	10564 	11079 	11186 	10882 
A,KM2,LCC1,DE40	10564 	11079 	11186 	10882 
A,KM2,LCC1,DE5	20 	19 u	19 u	8 u
A,KM2,LCC1,DE50	20 	19 u	19 u	8 u
A,KM2,LCC1,DE6	45 	40 	57 	50 
A,KM2,LCC1,DE60	45 	40 	57 	50 
A,KM2,LCC1,DE7	8812 	8716 	8964 	8768 
A,KM2,LCC1,DE71	3014 	2978 	3197 	3063 
A,KM2,LCC1,DE72	2303 	2258 	2295 	2145 
A,KM2,LCC1,DE73	3495 	3481 	3472 	3560 
A,KM2,LCC1,DE8	5518 	5572 	5648 	5764 
A,KM2,LCC1,DE80	5518 	5572 	5648 	5764 
A,KM2,LCC1,DE9	11305 	11016 	11816 	11921 
A,KM2,LCC1,DE91	2775 	2649 	2966 	3247 
A,KM2,LCC1,DE92	2123 	2067 	2257 	2105 
A,KM2,LCC1,DE93	4346 	4336 	4412 	4485 
A,KM2,LCC1,DE94	2061 	1963 	2182 	2083 
A,KM2,LCC1,DEA	7786 	7775 	8517 	8733 
A,KM2,LCC1,DEA1	803 	752 	813 	824 
A,KM2,LCC1,DEA2	1862 	1872 	2059 	2102 
A,KM2,LCC1,DEA3	1037 	1069 	1144 	1119 
A,KM2,LCC1,DEA4	1315 	1317 	1419 	1402 
A,KM2,LCC1,DEA5	2769 	2765 	3081 	3285 
A,KM2,LCC1,DEB	7954 	8074 	8184 	8355 
A,KM2,LCC1,DEB1	3362 	3450 	3472 	3696 
A,KM2,LCC1,DEB2	2033 	2022 	2072 	2086 
A,KM2,LCC1,DEB3	2559 	2602 	2640 	2573 
A,KM2,LCC1,DEC	949 	940 	953 	1128 
A,KM2,LCC1,DEC0	949 	940 	953 	1128 
A,KM2,LCC1,DED	5278 	5346 	5384 	5442 
A,KM2,LCC1,DED2	2563 	2605 	2573 	2598 
A,KM2,LCC1,DED4	1988 	1974 	2070 	2205 
A,KM2,LCC1,DED5	727 	767 	741 	639 
A,KM2,LCC1,DEE	4741 	4942 	4985 	4724 
A,KM2,LCC1,DEE0	4741 	4942 	4985 	4724 
A,KM2,LCC1,DEF	1811 	1846 	1932 	1950 
A,KM2,LCC1,DEF0	1811 	1846 	1932 	1950 
A,KM2,LCC1,DEG	5438 	5343 	5764 	5741 
A,KM2,LCC1,DEG0	5438 	5343 	5764 	5741 
A,KM2,LCC1,DK	5313 	5197 	6024 	6455 
A,KM2,LCC1,DK0	5313 	5197 	6024 	6455 
A,KM2,LCC1,DK01	278 	326 	363 	413 
A,KM2,LCC1,DK02	794 	722 	840 	969 
A,KM2,LCC1,DK03	1235 	1033 	1510 	1620 
A,KM2,LCC1,DK04	2077 	2168 	2302 	2380 
A,KM2,LCC1,DK05	929 	949 	1009 	1073 
A,KM2,LCC1,EE	23543 	24694 	25535 	25361 
A,KM2,LCC1,EE0	23543 	24694 	25535 	25361 
A,KM2,LCC1,EE00	23543 	24694 	25535 	25361 
A,KM2,LCC1,EL	37089 	37446 	40980 	47628 
A,KM2,LCC1,EL3	775 	665 	818 	1162 
A,KM2,LCC1,EL30	775 	665 	818 	1162 
A,KM2,LCC1,EL4	2321 	2110 	2389 	2757 
A,KM2,LCC1,EL41	930 	632 	823 	890 
A,KM2,LCC1,EL42	512 	595 	621 	801 
A,KM2,LCC1,EL43	879 	883 	945 	1066 
A,KM2,LCC1,EL5	18674 	19102 	21151 	22322 
A,KM2,LCC1,EL51	5645 	5886 	6368 	6687 
A,KM2,LCC1,EL52	5561 	5714 	6350 	6916 
A,KM2,LCC1,EL53	3695 	3680 	3818 	3841 
A,KM2,LCC1,EL54	3773 	3822 	4614 	4878 
A,KM2,LCC1,EL6	15319 	15570 	16623 	21387 
A,KM2,LCC1,EL61	3575 	3923 	3986 	4691 
A,KM2,LCC1,EL62	592 	419 	586 	729 
A,KM2,LCC1,EL63	3150 	3195 	3364 	4308 
A,KM2,LCC1,EL64	5012 	4944 	5053 	6677 
A,KM2,LCC1,EL65	2990 	3089 	3634 	4982 
A,KM2,LCC1,ES	122433 	124469 	134779 	139364 
A,KM2,LCC1,ES1	17206 	17675 	19515 	21057 
A,KM2,LCC1,ES11	12164 	12235 	13327 	14509 
A,KM2,LCC1,ES12	3458 	3833 	4190 	4393 
A,KM2,LCC1,ES13	1584 	1607 	1997 	2155 
A,KM2,LCC1,ES2	20207 	20962 	22225 	22614 
A,KM2,LCC1,ES21	3314 	3617 	3750 	4058 
A,KM2,LCC1,ES22	3578 	3583 	3585 	3819 
A,KM2,LCC1,ES23	1436 	1452 	1565 	1563 
A,KM2,LCC1,ES24	11879 	12310 	13325 	13174 
A,KM2,LCC1,ES3	1196 	1217 	1512 	1629 
A,KM2,LCC1,ES30	1196 	1217 	1512 	1629 
A,KM2,LCC1,ES4	41692 	42785 	48269 	49973 
A,KM2,LCC1,ES41	18959 	18802 	22059 	21976 
A,KM2,LCC1,ES42	18866 	19875 	20758 	22206 
A,KM2,LCC1,ES43	3867 	4108 	5451 	5792 
A,KM2,LCC1,ES5	21106 	21770 	22576 	24795 
A,KM2,LCC1,ES51	13100 	13761 	13863 	15264 
A,KM2,LCC1,ES52	6052 	6709 	7141 	8081 
A,KM2,LCC1,ES53	1954 	1301 	1572 	1450 
A,KM2,LCC1,ES6	21026 	20059 	20682 	19296 
A,KM2,LCC1,ES61	18413 	17157 	17861 	16704 
A,KM2,LCC1,ES62	2613 	2902 	2821 	2592 
A,KM2,LCC1,EU27_2007	: 	1511675 	1558127 	1593191 
A,KM2,LCC1,EU27_2020	: 	: 	1559407 	1592024 
A,KM2,LCC1,EU28	: 	: 	1583473 	1619918 
A,KM2,LCC1,EU_V	1366850 	1393116 	1432500 	1464197 
A,KM2,LCC1,FI	219868 	224155 	225446 	220795 
A,KM2,LCC1,FI1	218696 	223150 	224440 	219649 
A,KM2,LCC1,FI19	42156 	42077 	42313 	42359 
A,KM2,LCC1,FI1B	5376 	5536 	5107 	5320 
A,KM2,LCC1,FI1C	20656 	20582 	20227 	20368 
A,KM2,LCC1,FI1D	150508 	154955 	156792 	151601 
A,KM2,LCC1,FI2	1172 	1005 	1006 	1146 
A,KM2,LCC1,FI20	1172 	1005 	1006 	1146 
A,KM2,LCC1,FR	151663 	151748 	155507 	168834 
A,KM2,LCC1,FR1	2570 	2727 	2638 	3110 
A,KM2,LCC1,FR10	2570 	2727 	2638 	3110 
A,KM2,LCC1,FR2	33123 	33681 	34395 	: 
A,KM2,LCC1,FR21	6899 	7046 	7058 	: 
A,KM2,LCC1,FR22	3389 	3435 	3434 	: 
A,KM2,LCC1,FR23	2092 	1986 	2349 	: 
A,KM2,LCC1,FR24	9293 	9419 	9568 	: 
A,KM2,LCC1,FR25	1861 	1942 	2031 	: 
A,KM2,LCC1,FR26	9589 	9853 	9954 	: 
A,KM2,LCC1,FR3	1096 	1117 	1140 	: 
A,KM2,LCC1,FR30	1096 	1117 	1140 	: 
A,KM2,LCC1,FR4	18793 	18850 	19098 	: 
A,KM2,LCC1,FR41	8650 	8582 	8623 	: 
A,KM2,LCC1,FR42	3033 	3116 	3179 	: 
A,KM2,LCC1,FR43	7110 	7153 	7295 	: 
A,KM2,LCC1,FR5	10924 	10932 	11470 	: 
A,KM2,LCC1,FR51	3391 	3119 	3554 	: 
A,KM2,LCC1,FR52	3677 	3937 	4055 	: 
A,KM2,LCC1,FR53	3856 	3876 	3861 	: 
A,KM2,LCC1,FR6	35003 	34185 	34606 	: 
A,KM2,LCC1,FR61	16732 	16262 	16617 	: 
A,KM2,LCC1,FR62	12771 	12642 	12844 	: 
A,KM2,LCC1,FR63	5500 	5280 	5145 	: 
A,KM2,LCC1,FR7	24069 	24054 	23909 	: 
A,KM2,LCC1,FR71	16838 	16788 	16727 	: 
A,KM2,LCC1,FR72	7231 	7266 	7182 	: 
A,KM2,LCC1,FR8	26085 	26202 	28252 	: 
A,KM2,LCC1,FR81	9996 	9738 	10744 	: 
A,KM2,LCC1,FR82	12761 	12918 	13861 	: 
A,KM2,LCC1,FR83	3328 	3546 	3648 	: 
A,KM2,LCC1,FRB	: 	: 	: 	9938 
A,KM2,LCC1,FRB0	: 	: 	: 	9938 
A,KM2,LCC1,FRC	: 	: 	: 	17723 
A,KM2,LCC1,FRC1	: 	: 	: 	10261 
A,KM2,LCC1,FRC2	: 	: 	: 	7462 
A,KM2,LCC1,FRD	: 	: 	: 	4205 
A,KM2,LCC1,FRD1	: 	: 	: 	1930 
A,KM2,LCC1,FRD2	: 	: 	: 	2275 
A,KM2,LCC1,FRE	: 	: 	: 	5045 
A,KM2,LCC1,FRE1	: 	: 	: 	1369 
A,KM2,LCC1,FRE2	: 	: 	: 	3676 
A,KM2,LCC1,FRF	: 	: 	: 	20492 
A,KM2,LCC1,FRF1	: 	: 	: 	3405 
A,KM2,LCC1,FRF2	: 	: 	: 	7774 
A,KM2,LCC1,FRF3	: 	: 	: 	9314 
A,KM2,LCC1,FRG	: 	: 	: 	4130 
A,KM2,LCC1,FRG0	: 	: 	: 	4130 
A,KM2,LCC1,FRH	: 	: 	: 	4525 
A,KM2,LCC1,FRH0	: 	: 	: 	4525 
A,KM2,LCC1,FRI	: 	: 	: 	28384 
A,KM2,LCC1,FRI1	: 	: 	: 	17982 
A,KM2,LCC1,FRI2	: 	: 	: 	6056 
A,KM2,LCC1,FRI3	: 	: 	: 	4345 
A,KM2,LCC1,FRJ	: 	: 	: 	26327 
A,KM2,LCC1,FRJ1	: 	: 	: 	11795 
A,KM2,LCC1,FRJ2	: 	: 	: 	14531 
A,KM2,LCC1,FRK	: 	: 	: 	25601 
A,KM2,LCC1,FRK1	: 	: 	: 	7849 
A,KM2,LCC1,FRK2	: 	: 	: 	17751 
A,KM2,LCC1,FRL	: 	: 	: 	14655 
A,KM2,LCC1,FRL0	: 	: 	: 	14655 
A,KM2,LCC1,FRM	: 	: 	: 	4699 
A,KM2,LCC1,FRM0	: 	: 	: 	4699 
A,KM2,LCC1,HR	: 	: 	25346 	26727 
A,KM2,LCC1,HR0	: 	: 	25346 	26727 
A,KM2,LCC1,HR03	: 	: 	11721 	12621 
A,KM2,LCC1,HR04	: 	: 	13625 	14106 
A,KM2,LCC1,HU	18824 	20137 	21924 	22796 
A,KM2,LCC1,HU1	1735 	1863 	1890 	2090 
A,KM2,LCC1,HU10	1735 	1863 	1890 	: 
A,KM2,LCC1,HU11	: 	: 	: 	66 
A,KM2,LCC1,HU12	: 	: 	: 	2024 
A,KM2,LCC1,HU2	8914 	9427 	10577 	10400 
A,KM2,LCC1,HU21	2543 	2649 	2831 	2894 
A,KM2,LCC1,HU22	2771 	2924 	3465 	3301 
A,KM2,LCC1,HU23	3600 	3853 	4282 	4205 
A,KM2,LCC1,HU3	8175 	8848 	9457 	10306 
A,KM2,LCC1,HU31	3930 	4012 	4247 	4881 
A,KM2,LCC1,HU32	2250 	2483 	2706 	2678 
A,KM2,LCC1,HU33	1995 	2353 	2504 	2747 
A,KM2,LCC1,IE	6411 	7204 	7424 	8213 
A,KM2,LCC1,IE0	6411 	7204 	7424 	8213 
A,KM2,LCC1,IE01	3394 	3854 	3768 	: 
A,KM2,LCC1,IE02	3017 	3349 	3656 	: 
A,KM2,LCC1,IE04	: 	: 	: 	3195 
A,KM2,LCC1,IE05	: 	: 	: 	3594 
A,KM2,LCC1,IE06	: 	: 	: 	1424 
A,KM2,LCC1,IT	90705 	93183 	94313 	97823 
A,KM2,LCC1,ITC	20009 	20572 	20506 	20700 
A,KM2,LCC1,ITC1	9159 	9308 	9411 	9072 
A,KM2,LCC1,ITC2	1050 	1176 	975 	951 
A,KM2,LCC1,ITC3	3713 	3796 	3818 	3943 
A,KM2,LCC1,ITC4	6087 	6292 	6302 	6735 
A,KM2,LCC1,ITF	18922 	19421 	19507 	21735 
A,KM2,LCC1,ITF1	3609 	3528 	3855 	4199 
A,KM2,LCC1,ITF2	1473 	1674 	1568 	1678 
A,KM2,LCC1,ITF3	3980 	3931 	4088 	4582 
A,KM2,LCC1,ITF4	1181 	1133 	1342 	1816 
A,KM2,LCC1,ITF5	2969 	3048 	2448 	3076 
A,KM2,LCC1,ITF6	5710 	6107 	6207 	6384 
A,KM2,LCC1,ITG	8422 	8902 	9444 	10255 
A,KM2,LCC1,ITG1	2648 	2956 	2676 	2606 
A,KM2,LCC1,ITG2	5774 	5946 	6768 	7649 
A,KM2,LCC1,ITH	20987 	21703 	21396 	20676 
A,KM2,LCC1,ITH1	3641 	4003 	3285 	3213 
A,KM2,LCC1,ITH2	3752 	3784 	3769 	3767 
A,KM2,LCC1,ITH3	4150 	4163 	4352 	4448 
A,KM2,LCC1,ITH4	3337 	3349 	3464 	3417 
A,KM2,LCC1,ITH5	6107 	6404 	6525 	5831 
A,KM2,LCC1,ITI	22365 	22583 	23461 	24457 
A,KM2,LCC1,ITI1	10630 	10657 	11070 	11034 
A,KM2,LCC1,ITI2	3661 	3864 	3884 	3918 
A,KM2,LCC1,ITI3	2848 	2892 	3037 	3480 
A,KM2,LCC1,ITI4	5226 	5171 	5471 	6025 
A,KM2,LCC1,LT	22716 	23686 	24439 	25183 
A,KM2,LCC1,LT0	22716 	23686 	24439 	25183 
A,KM2,LCC1,LT00	22716 	23686 	24439 	: 
A,KM2,LCC1,LT01	: 	: 	: 	4936 
A,KM2,LCC1,LT02	: 	: 	: 	20247 
A,KM2,LCC1,LU	862 	852 	881 	893 
A,KM2,LCC1,LU0	862 	852 	881 	893 
A,KM2,LCC1,LU00	862 	852 	881 	893 
A,KM2,LCC1,LV	32246 	33838 	33864 	34246 
A,KM2,LCC1,LV0	32246 	33838 	33864 	34246 
A,KM2,LCC1,LV00	32246 	33838 	33864 	34246 
A,KM2,LCC1,MT	: 	9 u	4 u	3 u
A,KM2,LCC1,MT0	: 	9 u	4 u	3 u
A,KM2,LCC1,MT00	: 	9 u	4 u	3 u
A,KM2,LCC1,NL	2468 	2397 	2465 	3589 
A,KM2,LCC1,NL1	500 	495 	500 	583 
A,KM2,LCC1,NL11	15 	15 u	30 u	48 
A,KM2,LCC1,NL12	135 	112 	116 	147 
A,KM2,LCC1,NL13	350 	369 	354 	388 
A,KM2,LCC1,NL2	795 	778 	901 	1495 
A,KM2,LCC1,NL21	186 	173 	207 	309 
A,KM2,LCC1,NL22	530 	538 	553 	1064 
A,KM2,LCC1,NL23	79 	67 	141 	122 
A,KM2,LCC1,NL3	338 	309 	293 	442 
A,KM2,LCC1,NL31	111 	72 	49 u	161 
A,KM2,LCC1,NL32	64 	49 u	57 	168 
A,KM2,LCC1,NL33	124 	141 	140 	89 
A,KM2,LCC1,NL34	39 	47 u	47 	23 u
A,KM2,LCC1,NL4	835 	816 	771 	1069 
A,KM2,LCC1,NL41	576 	545 	515 	729 
A,KM2,LCC1,NL42	259 	270 	255 	341 
A,KM2,LCC1,PL	99920 	104110 	108859 	110288 
A,KM2,LCC1,PL1	14197 	14830 	15932 	: 
A,KM2,LCC1,PL11	4552 	4778 	4978 	: 
A,KM2,LCC1,PL12	9645 	10052 	10954 	: 
A,KM2,LCC1,PL2	9440 	9867 	10190 	10612 
A,KM2,LCC1,PL21	5069 	5400 	5741 	5858 
A,KM2,LCC1,PL22	4371 	4468 	4449 	4754 
A,KM2,LCC1,PL3	24011 	24984 	26425 	: 
A,KM2,LCC1,PL31	6051 	6370 	7162 	: 
A,KM2,LCC1,PL32	7209 	7456 	7797 	: 
A,KM2,LCC1,PL33	4097 	4215 	4344 	: 
A,KM2,LCC1,PL34	6654 	6942 	7122 	: 
A,KM2,LCC1,PL4	24183 	25135 	25403 	26221 
A,KM2,LCC1,PL41	7922 	8282 	8390 	8920 
A,KM2,LCC1,PL42	8940 	9307 	9401 	9491 
A,KM2,LCC1,PL43	7321 	7546 	7612 	7811 
A,KM2,LCC1,PL5	8932 	9309 	9794 	9825 
A,KM2,LCC1,PL51	6271 	6596 	6955 	6737 
A,KM2,LCC1,PL52	2661 	2712 	2839 	3087 
A,KM2,LCC1,PL6	19157 	19985 	21114 	20815 
A,KM2,LCC1,PL61	4322 	4597 	4920 	4892 
A,KM2,LCC1,PL62	8008 	8352 	8910 	8524 
A,KM2,LCC1,PL63	6827 	7035 	7285 	7398 
A,KM2,LCC1,PL7	: 	: 	: 	9714 
A,KM2,LCC1,PL71	: 	: 	: 	5066 
A,KM2,LCC1,PL72	: 	: 	: 	4647 
A,KM2,LCC1,PL8	: 	: 	: 	22665 
A,KM2,LCC1,PL81	: 	: 	: 	7424 
A,KM2,LCC1,PL82	: 	: 	: 	8307 
A,KM2,LCC1,PL84	: 	: 	: 	6934 
A,KM2,LCC1,PL9	: 	: 	: 	10436 
A,KM2,LCC1,PL91	: 	: 	: 	2215 
A,KM2,LCC1,PL92	: 	: 	: 	8222 
A,KM2,LCC1,PT	24140 	25016 	28290 	31676 
A,KM2,LCC1,PT1	24140 	25016 	28290 	31676 
A,KM2,LCC1,PT11	4702 	4730 	5784 	5964 
A,KM2,LCC1,PT15	1016 	1233 	1295 	1463 
A,KM2,LCC1,PT16	11108 	11029 	11719 	11979 
A,KM2,LCC1,PT17	419 	567 	674 	808 
A,KM2,LCC1,PT18	6895 	7457 	8818 	11462 
A,KM2,LCC1,RO	: 	74281 	78141 	79470 
A,KM2,LCC1,RO1	: 	25961 	28123 	29004 
A,KM2,LCC1,RO11	: 	11579 	12726 	13005 
A,KM2,LCC1,RO12	: 	14382 	15398 	15999 
A,KM2,LCC1,RO2	: 	17853 	18775 	18306 
A,KM2,LCC1,RO21	: 	12272 	12899 	12449 
A,KM2,LCC1,RO22	: 	5580 	5876 	5856 
A,KM2,LCC1,RO3	: 	7731 	7736 	8032 
A,KM2,LCC1,RO31	: 	7473 	7478 	7795 
A,KM2,LCC1,RO32	: 	259 	258 	236 
A,KM2,LCC1,RO4	: 	22736 	23506 	24128 
A,KM2,LCC1,RO41	: 	9387 	9577 	10026 
A,KM2,LCC1,RO42	: 	13349 	13929 	14102 
A,KM2,LCC1,SE	272295 	276015 	277628 	273463 
A,KM2,LCC1,SE1	27987 	28033 	28739 	28508 
A,KM2,LCC1,SE11	3621 	3616 	3779 	3721 
A,KM2,LCC1,SE12	24366 	24417 	24960 	24787 
A,KM2,LCC1,SE2	45091 	45430 	45980 	46649 
A,KM2,LCC1,SE21	23096 	23194 	23877 	23603 
A,KM2,LCC1,SE22	5805 	5853 	5691 	5977 
A,KM2,LCC1,SE23	16190 	16383 	16412 	17070 
A,KM2,LCC1,SE3	199217 	202552 	202910 	198306 
A,KM2,LCC1,SE31	49439 	49639 	51528 	50319 
A,KM2,LCC1,SE32	52481 	52551 	54206 	50742 
A,KM2,LCC1,SE33	97297 	100361 	97177 	97245 
A,KM2,LCC1,SI	12255 	12201 	12517 	12459 
A,KM2,LCC1,SI0	12255 	12201 	12517 	12459 
A,KM2,LCC1,SI03	7074 	7098 	7219 	7383 
A,KM2,LCC1,SI04	5181 	5102 	5298 	5077 
A,KM2,LCC1,SK	21326 	21844 	22440 	22400 
A,KM2,LCC1,SK0	21326 	21844 	22440 	22400 
A,KM2,LCC1,SK01	739 	780 	782 	845 
A,KM2,LCC1,SK02	4067 	4341 	4344 	4414 
A,KM2,LCC1,SK03	8891 	9021 	9288 	9208 
A,KM2,LCC1,SK04	7629 	7702 	8026 	7933 
A,KM2,LCC1,UK	24533 	25248 	24067 	27894 
A,KM2,LCC1,UKC	710 	708 	771 	842 
A,KM2,LCC1,UKC1	79 	69 	104 	116 
A,KM2,LCC1,UKC2	631 	638 	666 	726 
A,KM2,LCC1,UKD	731 	683 	682 	1104 
A,KM2,LCC1,UKD1	391 	315 	327 	601 
A,KM2,LCC1,UKD3	33 	33 u	35 u	88 
A,KM2,LCC1,UKD4	122 	120 	88 	235 
A,KM2,LCC1,UKD6	169 	200 	216 	159 
A,KM2,LCC1,UKD7	16 	15 u	16 u	22 u
A,KM2,LCC1,UKE	792 	653 	863 	971 
A,KM2,LCC1,UKE1	75 	41 u	76 u	102 
A,KM2,LCC1,UKE2	524 	460 	595 	671 
A,KM2,LCC1,UKE3	63 	: 	87 	138 
A,KM2,LCC1,UKE4	130 	152 	106 	60 
A,KM2,LCC1,UKF	537 	473 	743 	959 
A,KM2,LCC1,UKF1	150 	199 	221 	376 
A,KM2,LCC1,UKF2	259 	222 	214 	295 
A,KM2,LCC1,UKF3	128 	52 u	308 	288 
A,KM2,LCC1,UKG	889 	744 	970 	1037 
A,KM2,LCC1,UKG1	479 	410 	470 	621 
A,KM2,LCC1,UKG2	390 	313 	467 	417 
A,KM2,LCC1,UKG3	20 	21 u	33 u	: 
A,KM2,LCC1,UKH	1240 	1261 	1395 	1465 
A,KM2,LCC1,UKH1	840 	880 	905 	1062 
A,KM2,LCC1,UKH2	241 	213 	279 	223 
A,KM2,LCC1,UKH3	159 	168 	210 	181 
A,KM2,LCC1,UKI	70 	84 u	91 	59 
A,KM2,LCC1,UKI5	: 	22 u	32 u	30 
A,KM2,LCC1,UKI6	41 	44 u	27 u	21 
A,KM2,LCC1,UKI7	17 	18 u	31 u	8 u
A,KM2,LCC1,UKJ	2579 	2344 	2572 	2634 
A,KM2,LCC1,UKJ1	527 	442 	479 	618 
A,KM2,LCC1,UKJ2	957 	988 	960 	1007 
A,KM2,LCC1,UKJ3	719 	619 	723 	666 
A,KM2,LCC1,UKJ4	376 	295 	409 	344 
A,KM2,LCC1,UKK	2189 	2229 	2615 	2735 
A,KM2,LCC1,UKK1	732 	835 	822 	841 
A,KM2,LCC1,UKK2	494 	491 	555 	625 
A,KM2,LCC1,UKK3	204 	174 	359 	340 
A,KM2,LCC1,UKK4	759 	730 	879 	929 
A,KM2,LCC1,UKL	3052 	2948 	3040 	3458 
A,KM2,LCC1,UKL1	2039 	1912 	1949 	2279 
A,KM2,LCC1,UKL2	1013 	1036 	1091 	1178 
A,KM2,LCC1,UKM	10657 	12042 	9292 	12054 
A,KM2,LCC1,UKM2	2297 	2385 	2212 	: 
