freq,stk_flow,indic_fo,unit,geo\TIME_PERIOD	1990 	2000 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 
A,REVAL,FAWS,MIO_NAC,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3679.8 	-23180.23 	11119.17 	-2660.5 	-24239.34 	-67011.31 	-58447.05 	: 	: 
A,REVAL,FAWS,MIO_NAC,FR	: 	: 	: 	: 	: 	: 	: 	: 	268.82 	-61.26 	547.66 	322.78 	53.86 	756.94 	-271.91 	496.3 	728.65 e	1238.34 e	: 
A,REVAL,FAWS,MIO_NAC,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3404.1 	560.2 	-146.3 	1167.6 	-982.6 	438.1 	502.8 	2986 	: 
A,REVAL,FAWS,MIO_NAC,RO	: 	: 	: 	: 	: 	: 	-4.81 	-2533.67 	-637.42 	2977.21 	3438.86 	3021.4 	-5.57 	-18.43 	10551.5 	-13.05 	-41.65 	: 	: 
A,REVAL,FAWS,MIO_NAC,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	-418.92 	-74.68 	-21.85 	32.2 	161.22 	0 	161.6 	0 	313.68 
A,REVAL,FAWS,MIO_NAC,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9.19 	17 	17.93 	6.72 	0.9 	1.05 	0.84 	0.06 	: 
A,REVAL,FNAWS,MIO_EUR,BG	: 	: 	43.97 	30.68 	33.23 	-28.63 	0.51 	0 	0 	0 b	-41.42 	24.03 	0 	0 	0 	0 	0 	-0.51 	: 
A,REVAL,FNAWS,MIO_EUR,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,REVAL,FNAWS,MIO_EUR,FR	: 	: 	: 	: 	: 	: 	: 	: 	13.74 	-3.1 	28.4 	17.72 	3.09 	45.65 	-16.27 	28.68 	38.72 e	66.37 e	: 
A,REVAL,FNAWS,MIO_EUR,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	28.27 	4.68 	-1.17 	9.56 	-8.14 	3.61 	4.01 	23 	: 
A,REVAL,FNAWS,MIO_EUR,RO	: 	: 	: 	: 	: 	: 	-0.37 	-190.7 	-44.68 	208.56 	232.06 	203.87 	-0.38 	-1.22 	690.8 	-0.84 	-2.59 	: 	: 
A,REVAL,FNAWS,MIO_EUR,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	-42.29 	-7.55 	-2.2 	3.25 	16.24 	0 	16.24 	0 	32.48 
A,REVAL,FNAWS,MIO_EUR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.84 	0 	-0.12 	0.66 	0.07 	-0.05 	-0.13 	-0.15 	: 
A,REVAL,FNAWS,MIO_NAC,BG	: 	: 	86 	60 	65 	-56 	1 	0 	0 	0 b	-81 	47 	0 	0 	0 	0 	0 	-1 	: 
A,REVAL,FNAWS,MIO_NAC,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,REVAL,FNAWS,MIO_NAC,FR	: 	: 	: 	: 	: 	: 	: 	: 	13.74 	-3.1 	28.4 	17.72 	3.09 	45.65 	-16.27 	28.68 	38.72 e	66.37 e	: 
A,REVAL,FNAWS,MIO_NAC,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	118.3 	19.6 	-5.1 	40.7 	-34.7 	15.5 	17.8 	105 	: 
A,REVAL,FNAWS,MIO_NAC,RO	: 	: 	: 	: 	: 	: 	-1.54 	-808.38 	-199.26 	921.62 	1031.22 	906.3 	-1.7 	-5.56 	3215 	-3.98 	-12.55 	: 	: 
A,REVAL,FNAWS,MIO_NAC,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	-42.29 	-7.55 	-2.2 	3.25 	16.24 	0 	16.24 	0 	32.48 
A,REVAL,FNAWS,MIO_NAC,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.84 	0 	-0.12 	0.66 	0.07 	-0.05 	-0.13 	-0.15 	: 
A,REVAL,FOR,MIO_EUR,BG	: 	: 	808.36 	603.33 	608.45 	-605.38 	0.51 	0 	0 	0 b	-111.46 	64.42 	0 	0 	0 	0 	0 	-8.69 	: 
A,REVAL,FOR,MIO_EUR,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3679.8 	-23180.23 	11119.17 	-2660.5 	-24239.34 	-67011.31 	-58447.05 	: 	: 
A,REVAL,FOR,MIO_EUR,DK	: 	: 	: 	: 	: 	: 	-248.01 	-503.32 	599.97 	-33.66 	875.14 	-890.91 	-575.81 	1070.09 	189.58 	833.9 	: 	: 	: 
A,REVAL,FOR,MIO_EUR,FR	: 	: 	: 	: 	: 	: 	: 	: 	282.57 	-64.36 	576.05 	340.5 	56.96 	802.58 	-288.18 	524.98 	767.38 e	1304.7 e	: 
A,REVAL,FOR,MIO_EUR,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	841.81 	138.57 	-34.7 	283.84 	-238.72 	105.55 	117.17 	677.08 	: 
A,REVAL,FOR,MIO_EUR,RO	: 	: 	: 	: 	: 	: 	-1.51 	-788.39 	-187.63 	882.29 	1005.94 	883.54 	-1.62 	-5.25 	2957.99 	-3.59 	-11.2 	: 	: 
A,REVAL,FOR,MIO_EUR,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	-461.21 	-82.24 	-24.06 	35.45 	177.46 	0 	177.84 	0 	346.16 
A,REVAL,FOR,MIO_EUR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11.03 	18 	17.81 	7.38 	0.97 	1 	0.71 	-0.09 	: 
A,REVAL,FOR,MIO_NAC,BG	: 	: 	1581 	1180 	1190 	-1184 	1 	0 	0 	0 b	-218 	126 	0 	0 	0 	0 	0 	-17 	: 
A,REVAL,FOR,MIO_NAC,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3679.8 	-23180.23 	11119.17 	-2660.5 	-24239.34 	-67011.31 	-58447.05 	: 	: 
A,REVAL,FOR,MIO_NAC,DK	: 	: 	: 	: 	: 	: 	-1847 	-3750 	4466 	-251 	6524 	-6645 	-4287 	7960 	1413 	6226 	: 	: 	: 
A,REVAL,FOR,MIO_NAC,FR	: 	: 	: 	: 	: 	: 	: 	: 	282.57 	-64.36 	576.05 	340.5 	56.96 	802.58 	-288.18 	524.98 	767.38 e	1304.7 e	: 
A,REVAL,FOR,MIO_NAC,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3522.4 	579.8 	-151.4 	1208.3 	-1017.3 	453.6 	520.6 	3091 	: 
A,REVAL,FOR,MIO_NAC,RO	: 	: 	: 	: 	: 	: 	-6.35 	-3342.05 	-836.68 	3898.83 	4470.08 	3927.7 	-7.27 	-23.99 	13766.5 	-17.03 	-54.2 	: 	: 
A,REVAL,FOR,MIO_NAC,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	-461.21 	-82.24 	-24.06 	35.45 	177.46 	0 	177.84 	0 	346.16 
A,REVAL,FOR,MIO_NAC,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11.03 	18 	17.81 	7.38 	0.97 	1 	0.71 	-0.09 	: 
A,REVAL,OLWTC_AWS,MIO_EUR,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.01 	5.3 	9.44 	9.98 	8.08 	5.43 	1.92 	0 	: 
A,REVAL,OLWTC_AWS,MIO_EUR,RO	: 	: 	: 	: 	: 	: 	: 	-47.96 	-11.43 	53.85 	61.28 	53.65 	0 	: 	180.26 	: 	: 	: 	: 
A,REVAL,OLWTC_AWS,MIO_EUR,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	-4.19 	-0.79 	-0.24 	0.35 	1.65 	0 	1.66 	0 	3.23 
A,REVAL,OLWTC_AWS,MIO_NAC,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6.01 	5.3 	9.44 	9.98 	8.08 	5.43 	1.92 	0 	: 
A,REVAL,OLWTC_AWS,MIO_NAC,RO	: 	: 	: 	: 	: 	: 	: 	-203.32 	-50.98 	237.97 	272.3 	238.51 	0.01 	: 	838.95 	: 	: 	: 	: 
A,REVAL,OLWTC_AWS,MIO_NAC,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	-4.19 	-0.79 	-0.24 	0.35 	1.65 	0 	1.66 	0 	3.23 
A,REVAL,OWL,MIO_EUR,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,REVAL,OWL,MIO_EUR,RO	: 	: 	: 	: 	: 	: 	: 	-0.26 	-0.05 	0.94 	1.1 	0.92 	: 	: 	3.31 	: 	-0.24 	: 	: 
A,REVAL,OWL,MIO_EUR,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	-30.01 	-5.1 	-1.52 	2.16 	10.81 	0 	10.54 	0 	22.66 
A,REVAL,OWL,MIO_NAC,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,REVAL,OWL,MIO_NAC,RO	: 	: 	: 	: 	: 	: 	: 	-1.11 	-0.23 	4.14 	4.9 	4.11 	: 	: 	15.42 	: 	-1.16 	: 	: 
A,REVAL,OWL,MIO_NAC,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	-30.01 	-5.1 	-1.52 	2.16 	10.81 	0 	10.54 	0 	22.66 
A,REVAL,OWL_AWS,MIO_EUR,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	: 	: 
A,REVAL,OWL_AWS,MIO_EUR,RO	: 	: 	: 	: 	: 	: 	: 	-0.26 	-0.05 	0.26 	0.31 	0.25 	: 	: 	0.89 	: 	-0.24 	: 	: 
A,REVAL,OWL_AWS,MIO_EUR,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	-22.55 	-4.23 	-1.26 	1.78 	8.9 	0 	8.74 	0 	17.59 
A,REVAL,OWL_AWS,MIO_NAC,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	: 	: 
A,REVAL,OWL_AWS,MIO_NAC,RO	: 	: 	: 	: 	: 	: 	: 	-1.11 	-0.23 	1.14 	1.36 	1.13 	: 	: 	4.16 	: 	-1.16 	: 	: 
A,REVAL,OWL_AWS,MIO_NAC,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	-22.55 	-4.23 	-1.26 	1.78 	8.9 	0 	8.74 	0 	17.59 
A,STK_CL,FAWS,MIO_EUR,BG	: 	: 	7453.22 	8017.18 	8627.67 	8076.49 	8095.92 	8117.39 	8150.12 	12326.93 b	12460.37 	13027.41 	13042.74 	13092.34 	13158.81 	13199.71 	14323.55 	14588.4 	: 
A,STK_CL,FAWS,MIO_EUR,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	31316.46 	8129.26 	19260.16 	16612.18 	-7633.06 	-74598.19 	-132368.39 	: 	: 
A,STK_CL,FAWS,MIO_EUR,FR	: 	: 	: 	: 	: 	: 	: 	: 	21183.18 	21266.88 	21783.55 	22002.95 	22084.43 	22924.39 	22785.96 	23601.92 e	24718.11 e	26061.36 e	: 
A,STK_CL,FAWS,MIO_EUR,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14.11 	14.12 	14.08 	14.1 	: 
A,STK_CL,FAWS,MIO_EUR,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2944.6 e	: 	: 
A,STK_CL,FAWS,MIO_EUR,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8657.91 	8821.63 	8448.34 	8954.12 	8733.64 	8741.18 	8579.29 	9008.15 	: 
A,STK_CL,FAWS,MIO_EUR,RO	: 	: 	: 	: 	: 	: 	4318.08 	3717.63 	3403.28 	4143.7 	4899.35 	5570.99 	5528.3 	5413.94 	7594.11 	7475.88 	7309.49 	6987.71 	: 
A,STK_CL,FAWS,MIO_EUR,SI	: 	: 	: 	: 	: 	: 	: 	: 	2097.05 	2094.59 	1673.01 	1599.55 	1577.62 	1612.19 	1775.02 	1777.61 	1938.37 	1938.24 	2251.47 
A,STK_CL,FAWS,MIO_EUR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1329.39 	1348 	1368.13 	1376.05 	1387.06 	1394.76 	1396.8 	1397.19 	: 
A,STK_CL,FAWS,MIO_NAC,BG	: 	: 	14577 	15680 	16874 	15796 	15834 	15876 	15940 	24109 b	24370 	25479 	25509 	25606 	25736 	25816 	28014 	28532 	: 
A,STK_CL,FAWS,MIO_NAC,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	31316.46 	8129.26 	19260.16 	16612.18 	-7633.06 	-74598.19 	-132368.39 	: 	: 
A,STK_CL,FAWS,MIO_NAC,FR	: 	: 	: 	: 	: 	: 	: 	: 	21183.18 	21266.88 	21783.55 	22002.95 	22084.43 	22924.39 	22785.96 	23601.92 e	24718.11 e	26061.36 e	: 
A,STK_CL,FAWS,MIO_NAC,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	867.87 	868.29 	868.66 	868.83 	: 
A,STK_CL,FAWS,MIO_NAC,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2944.6 e	: 	: 
A,STK_CL,FAWS,MIO_NAC,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	36227.3 	36910.6 	36861.8 	38117.7 	37218.4 	37566.1 	38117.8 	41124 	: 
A,STK_CL,FAWS,MIO_NAC,RO	: 	: 	: 	: 	: 	: 	18188.61 	15759.42 	15176.23 	18310.99 	21771.25 	24765.3 	24824.3 	24735.2 	35342.97 	35475.27 	35365.5 	34390 	: 
A,STK_CL,FAWS,MIO_NAC,SI	: 	: 	: 	: 	: 	: 	: 	: 	2097.05 	2094.59 	1673.01 	1599.55 	1577.62 	1612.19 	1775.02 	1777.61 	1938.37 	1938.24 	2251.47 
A,STK_CL,FAWS,MIO_NAC,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1329.39 	1348 	1368.13 	1376.05 	1387.06 	1394.76 	1396.8 	1397.19 	: 
A,STK_CL,FAWS,THS_HA,AT	: 	: 	3343.14 p	3342.57 p	3342 p	3341.27 p	3340.55 p	3339.82 p	3339.09 p	3338.36 p	3337.64 p	3336.91 p	3336.18 p	3335.45 p	3334.73 p	3334 p	3333.27 p	3332.55 p	3331.82 p
A,STK_CL,FAWS,THS_HA,BA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2161 	2176.6 	2187.9 	2170.1 	: 	1588.68 	: 	: 
A,STK_CL,FAWS,THS_HA,BG	: 	: 	3738 	3733 	3750 	3761 	3770 	3780 	3795 	2388 b	2412 	2514 	2517 	2528 	2541 	2549 	2777 	2830 	: 
A,STK_CL,FAWS,THS_HA,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	41 	41 	41.12 	41.12 	41.12 	41.12 	41.12 	41.12 	: 
A,STK_CL,FAWS,THS_HA,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10763.78 	10754.56 	10761.11 	10769.23 	10777.54 	10770.87 	10716.08 	10713.55 	: 
A,STK_CL,FAWS,THS_HA,FR	: 	: 	: 	: 	: 	: 	: 	: 	15929.36 	16038.37 	16015 	15939 	15959 	16019 	16112.27 	16338.3 e	16606.58 e	16677.06 e	: 
A,STK_CL,FAWS,THS_HA,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1740 	1729 	1730.3 	1740.5 	1743.1 	1744.5 	1745.3 	1748.7 	: 
A,STK_CL,FAWS,THS_HA,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	580.23 	586.25 	592.28 	598.2 	605.85 	613.39 	620.93 	628.47 	: 
A,STK_CL,FAWS,THS_HA,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1887 	1894 	1903.78 	1912.48 	: 	: 	1923.35 	: 	: 
A,STK_CL,FAWS,THS_HA,LU	: 	: 	: 	: 	: 	: 	87.75 	87.75 	87.62 	87.62 	87.44 	87.44 	87.44 	87.31 	87.31 	87.31 	86.93 	86.65 	: 
A,STK_CL,FAWS,THS_HA,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	947.56 	948.12 	948.58 	948.76 	: 
A,STK_CL,FAWS,THS_HA,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	294.46 	: 	: 
A,STK_CL,FAWS,THS_HA,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8303 	8295 	8286 	: 	8262 	8252 	: 	: 
A,STK_CL,FAWS,THS_HA,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9103.6 	9120.4 	9134.6 	9143.2 	9153.7 	9156.9 	9159.5 	9162.2 	: 
A,STK_CL,FAWS,THS_HA,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2235.64 	2247.69 	2259.84 	2263.47 	2266.56 	2268.55 	2270.72 	: 
A,STK_CL,FAWS,THS_HA,RO	: 	: 	: 	: 	: 	: 	5215.7 	5250.51 	5269.34 	5315.07 	5320.3 	5314.43 	5328.29 	5313.11 	5325.74 	5347.65 	5337.37 	5174.26 	: 
A,STK_CL,FAWS,THS_HA,SI	: 	: 	: 	: 	: 	: 	: 	: 	1075.41 	1074.15 	1072.44 	1073.26 	1073.21 	1074.79 	1075.77 	1077.34 	1076.87 	1072.34 	1072.13 
A,STK_CL,FAWS,THS_HA,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1790.16 	1792 	1794.59 	1796.16 	1797.32 	1799.95 	1801.51 	1802.57 	: 
A,STK_CL,FAWS,THS_HA,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3155 	3159 	3164 	3173.62 	3187.28 	: 	: 	: 	: 
A,STK_CL,FNAWS,MIO_EUR,BG	: 	: 	602.31 	642.7 	689.23 	670.31 	667.25 	667.25 	667.25 	7262.5 b	7228.76 	6835.05 	6861.13 	6868.8 	6879.03 	6889.25 	5771.55 	5502.1 	: 
A,STK_CL,FNAWS,MIO_EUR,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,STK_CL,FNAWS,MIO_EUR,FR	: 	: 	: 	: 	: 	: 	: 	: 	1083.02 	1075.13 	1129.49 	1207.99 	1267.66 	1382.42 	1364.96 	1365.17 e	1315.07 e	1398.13 e	: 
A,STK_CL,FNAWS,MIO_EUR,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.15 	1.15 	1.15 	1.15 	: 
A,STK_CL,FNAWS,MIO_EUR,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	693.4 e	: 	: 
A,STK_CL,FNAWS,MIO_EUR,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	303.04 	307.9 	294.65 	316.11 	309.09 	309.08 	301.55 	316.99 	: 
A,STK_CL,FNAWS,MIO_EUR,RO	: 	: 	: 	: 	: 	: 	1377.68 	1162.17 	1053.52 	1242.59 	1469.6 	1692.16 	1666.63 	1653.92 	2315.59 	2253.39 	2251.79 	2440.86 	: 
A,STK_CL,FNAWS,MIO_EUR,SI	: 	: 	: 	: 	: 	: 	: 	: 	211.47 	211.47 	169.18 	161.36 	159.16 	162.41 	178.65 	178.65 	194.86 	194.86 	227.33 
A,STK_CL,FNAWS,MIO_EUR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	36.45 	36 	36.16 	36.97 	37.02 	36.46 	36.19 	36.09 	: 
A,STK_CL,FNAWS,MIO_NAC,BG	: 	: 	1178 	1257 	1348 	1311 	1305 	1305 	1305 	14204 b	14138 	13368 	13419 	13434 	13454 	13474 	11288 	10761 	: 
A,STK_CL,FNAWS,MIO_NAC,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,STK_CL,FNAWS,MIO_NAC,FR	: 	: 	: 	: 	: 	: 	: 	: 	1083.02 	1075.13 	1129.49 	1207.99 	1267.66 	1382.42 	1364.96 	1365.17 e	1315.07 e	1398.13 e	: 
A,STK_CL,FNAWS,MIO_NAC,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	70.53 	70.72 	70.78 	70.84 	: 
A,STK_CL,FNAWS,MIO_NAC,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	693.4 e	: 	: 
A,STK_CL,FNAWS,MIO_NAC,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1268 	1288.3 	1285.6 	1345.7 	1317.2 	1328.3 	1339.8 	1447.1 	: 
A,STK_CL,FNAWS,MIO_NAC,RO	: 	: 	: 	: 	: 	: 	5803.06 	4926.55 	4697.94 	5491.02 	6530.47 	7522.33 	7483.83 	7556.44 	10776.75 	10693.03 	10894.83 	12012.68 	: 
A,STK_CL,FNAWS,MIO_NAC,SI	: 	: 	: 	: 	: 	: 	: 	: 	211.47 	211.47 	169.18 	161.36 	159.16 	162.41 	178.65 	178.65 	194.86 	194.86 	227.33 
A,STK_CL,FNAWS,MIO_NAC,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	36.45 	36 	36.16 	36.97 	37.02 	36.46 	36.19 	36.09 	: 
A,STK_CL,FNAWS,THS_HA,AT	: 	: 	509.71 p	511.86 p	514 p	517.27 p	520.55 p	523.82 p	527.09 p	530.36 p	533.64 p	536.91 p	540.18 p	543.45 p	546.73 p	550 p	553.27 p	556.55 p	559.82 p
A,STK_CL,FNAWS,THS_HA,BG	: 	: 	352 	358 	365 	370 	368 	368 	368 	1400 b	1400 	1319 	1324 	1326 	1328 	1330 	1119 	1067 	: 
A,STK_CL,FNAWS,THS_HA,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	132 	132 	131.48 	131.47 	131.42 	131.44 	131.42 	130.61 	: 
A,STK_CL,FNAWS,THS_HA,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	660.23 	671.77 	673.57 	673.81 	673.85 	688.86 	752.01 	761.33 	: 
A,STK_CL,FNAWS,THS_HA,FR	: 	: 	: 	: 	: 	: 	: 	: 	814.41 	810.81 	830.39 	875.07 	916.06 	965 	964.17 	944.04 e	882.55 e	893.77 e	: 
A,STK_CL,FNAWS,THS_HA,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	182 	194 	193.8 	191.1 	193.3 	194.7 	194.7 	194.7 	: 
A,STK_CL,FNAWS,THS_HA,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	166.53 	168.26 	169.99 	171.92 	173.88 	176.04 	178.21 	180.37 	: 
A,STK_CL,FNAWS,THS_HA,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	293 	293 	285.79 	283.14 	: 	: 	278.84 	: 	: 
A,STK_CL,FNAWS,THS_HA,LU	: 	: 	: 	: 	: 	: 	0.95 	0.95 	1.08 	1.08 	1.26 	1.26 	1.26 	1.39 	1.39 	1.39 	1.77 	2.05 	: 
A,STK_CL,FNAWS,THS_HA,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	60.06 	60.32 	60.38 	60.45 	: 
A,STK_CL,FNAWS,THS_HA,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	69.34 	: 	: 
A,STK_CL,FNAWS,THS_HA,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3842 	3846 	3857 	: 	3861 	3876 	: 	: 
A,STK_CL,FNAWS,THS_HA,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	299.5 	299.7 	300.2 	303.8 	305.8 	306 	304.7 	305.3 	: 
A,STK_CL,FNAWS,THS_HA,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1069.35 	1069.9 	1070.44 	1070.99 	1071.54 	1072.08 	1072.63 	: 
A,STK_CL,FNAWS,THS_HA,RO	: 	: 	: 	: 	: 	: 	1664.06 	1641.36 	1631.17 	1593.86 	1595.87 	1614.23 	1606.33 	1623.12 	1623.92 	1611.9 	1644.25 	1807.4 	: 
A,STK_CL,FNAWS,THS_HA,SI	: 	: 	: 	: 	: 	: 	: 	: 	108.45 	108.45 	108.45 	108.27 	108.27 	108.27 	108.27 	108.27 	108.25 	108.25 	108.25 
A,STK_CL,FNAWS,THS_HA,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	151.83 	150 	149.53 	150.15 	150.43 	150.03 	149.98 	150.19 	: 
A,STK_CL,FOR,MIO_EUR,BG	: 	: 	8056.04 	8659.88 	9316.9 	8746.8 	8763.17 	8784.64 	8817.36 	19589.43 b	19689.13 	19862.46 	19903.88 	19961.14 	20037.84 	20088.97 	20095.1 	20090.5 	: 
A,STK_CL,FOR,MIO_EUR,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	31316.46 	8129.26 	19260.16 	16612.18 	-7633.06 	-74598.19 	-132368.39 	: 	: 
A,STK_CL,FOR,MIO_EUR,DK	: 	: 	: 	: 	: 	: 	7926.09 	7461.68 	8085.9 	8096.92 	8975.96 	8083.98 	7522.03 	8612.1 	8791.53 	9624.17 	9639.53 	: 	: 
A,STK_CL,FOR,MIO_EUR,FR	: 	: 	: 	: 	: 	: 	: 	: 	22266.2 	22342 	22913.04 	23210.94 	23352.09 	24306.81 	24150.91 	24967.09 e	26033.18 e	27459.48 e	: 
A,STK_CL,FOR,MIO_EUR,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15.26 	15.27 	15.23 	15.25 	: 
A,STK_CL,FOR,MIO_EUR,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3666.9 	3666.9 	: 	: 	3638.01 e	: 	: 
A,STK_CL,FOR,MIO_EUR,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8960.95 	9129.54 	8742.99 	9270.24 	9042.73 	9050.26 	8880.85 	9325.13 	: 
A,STK_CL,FOR,MIO_EUR,RO	: 	: 	: 	: 	: 	: 	5695.76 	4879.8 	4456.79 	5386.29 	6368.95 	7263.16 	7194.93 	7067.86 	9909.69 	9729.27 	9561.28 	9428.56 	: 
A,STK_CL,FOR,MIO_EUR,SI	: 	: 	: 	: 	: 	: 	: 	: 	2308.52 	2306.06 	1842.19 	1760.91 	1736.78 	1774.59 	1953.67 	1956.25 	2133.23 	2133.1 	2478.8 
A,STK_CL,FOR,MIO_EUR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1365.84 	1385 	1404.29 	1413.02 	1424.08 	1431.22 	1432.99 	1433.28 	: 
A,STK_CL,FOR,MIO_NAC,BG	: 	: 	15756 	16937 	18222 	17107 	17139 	17181 	17245 	38313 b	38508 	38847 	38928 	39040 	39190 	39290 	39302 	39293 	: 
A,STK_CL,FOR,MIO_NAC,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	31316.46 	8129.26 	19260.16 	16612.18 	-7633.06 	-74598.19 	-132368.39 	: 	: 
A,STK_CL,FOR,MIO_NAC,DK	: 	: 	: 	: 	: 	: 	59028 	55594 	60189 	60386 	66914 	60296 	56003 	64062 	65525 	71855 	71855 	: 	: 
