Category,Scenario,Gas,Gapfilled 2021,Gapfilled 2022,Gapfilled 2023,Gapfilled 2024,Gapfilled 2025,Gapfilled 2026,Gapfilled 2027,Gapfilled 2028,Gapfilled 2029,Gapfilled 2030,Gapfilled 2031,Gapfilled 2032,Gapfilled 2033,Gapfilled 2034,Gapfilled 2035,Gapfilled 2036,Gapfilled 2037,Gapfilled 2038,Gapfilled 2039,Gapfilled 2040,Gapfilled 2041,Gapfilled 2042,Gapfilled 2043,Gapfilled 2044,Gapfilled 2045,Gapfilled 2046,Gapfilled 2047,Gapfilled 2048,Gapfilled 2049,Gapfilled 2050,Reported Value 2021,Reported Value 2022,Reported Value 2023,Reported Value 2024,Reported Value 2025,Reported Value 2026,Reported Value 2027,Reported Value 2028,Reported Value 2029,Reported Value 2030,Reported Value 2031,Reported Value 2032,Reported Value 2033,Reported Value 2034,Reported Value 2035,Reported Value 2036,Reported Value 2037,Reported Value 2038,Reported Value 2039,Reported Value 2040,Reported Value 2045,Reported Value 2050
4.E. Settlements,WEM,Total,114.0,101.4,89.2,76.9,64.7,52.5,46.4,40.3,34.2,28.2,22.1,16.0,17.2,18.4,19.6,20.8,22.0,23.1,24.2,25.9,27.6,29.3,31.0,32.7,34.4,36.12,37.84,39.56,41.28,43.0,114.032934351884,101.444936434494,89.171556934814,76.9387993720463,64.7262626724435,52.4539935388417,46.3724416347739,40.3004089930839,34.2330291434283,28.1631082568317,22.0860939532729,16.0125140361591,17.2197204150473,18.4269362183288,19.6332327724756,20.8389344350488,22.0453409111262,23.1071462861196,24.1688234603341,25.8792271301637,34.4316136040903,42.9840000780169
4.F. Other Land,WAM,Total,4.6,4.4,4.0,3.6,3.2,2.8,2.3,1.8,1.4,0.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.59046842798742,4.41139266392633,4.00006913480458,3.58874560568284,3.1774220765611,2.76609854743935,2.30508212286613,1.8440656982929,1.38304927371968,0.922032849146451,0.461016424573226,,,,,,,,,,,
4.F. Other Land,WEM,Total,4.6,4.4,4.0,3.6,3.2,2.8,2.3,1.8,1.4,0.9,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.59046842798742,4.41139266392633,4.00006913480458,3.58874560568284,3.1774220765611,2.76609854743935,2.30508212286613,1.8440656982929,1.38304927371968,0.922032849146451,0.461016424573226,,,,,,,,,,,
4.G. Harvested wood products,WAM,Total,-208.7,-213.3,-212.0,-217.3,-222.3,-227.1,-233.5,-240.3,-247.5,-255.4,-261.7,-267.2,-271.3,-275.0,-277.3,-280.2,-283.5,-287.0,-290.6,-294.1,-295.42,-296.74,-298.06,-299.38,-300.7,-302.0,-303.3,-304.6,-305.9,-307.2,-208.719459257364,-213.28541727434,-211.985907935974,-217.317494194246,-222.323683914123,-227.123547830959,-233.490898717977,-240.261166196133,-247.549781637474,-255.381876350869,-261.692936632035,-267.183383290991,-271.298818380831,-274.961585870278,-277.260473894947,-280.1506141541,-283.470780823509,-286.976106676474,-290.564420969194,-294.117324662177,-300.669030760053,-307.22073685793
4.G. Harvested wood products,WEM,Total,-302.0,-303.6,-297.4,-288.6,-253.7,-227.5,-204.7,-197.9,-186.3,-177.1,-169.3,-163.3,-158.6,-156.1,-154.9,-156.5,-160.7,-167.0,-175.2,-185.2,-193.88,-202.56,-211.24,-219.92,-228.6,-237.3,-246.0,-254.7,-263.4,-272.1,-301.982234567352,-303.633784636562,-297.36107093389,-288.628772337369,-253.650715258403,-227.474717329041,-204.736294946885,-197.860379163076,-186.258319076519,-177.142260660299,-169.270358308593,-163.305915509488,-158.625145344835,-156.107006946324,-154.855055394887,-156.500034591779,-160.675828675726,-166.995047031839,-175.231076293606,-185.168404017561,-228.610080981323,-272.051757945084
5. Waste,WAM,ESR,468.1,457.3,423.2,390.9,383.9,361.0,339.2,318.3,298.4,279.4,268.8,259.0,249.7,241.1,232.9,225.2,217.9,211.1,204.6,198.4,193.78,189.16,184.54,179.92,175.3,170.68,166.06,161.44,156.82,152.2,468.127968429475,457.271064518368,423.223062616542,390.946385744087,383.944624316436,360.984330368546,339.155854880048,318.340674242105,298.436130509476,279.353004151272,268.823398592899,258.969286762165,249.730820939127,241.055218929365,232.89575229147,225.191719075398,217.925249262883,211.063172660293,204.575679388524,198.435883756954,175.322673512935,152.209463268916
5. Waste,WAM,Total,468.1,457.3,423.2,390.9,383.9,361.0,339.2,318.3,298.4,279.4,268.8,259.0,249.7,241.1,232.9,225.2,217.9,211.1,204.6,198.4,193.78,189.16,184.54,179.92,175.3,170.68,166.06,161.44,156.82,152.2,468.127968429475,457.271064518368,423.223062616542,390.946385744087,383.944624316436,360.984330368546,339.155854880048,318.340674242105,298.436130509476,279.353004151272,268.823398592899,258.969286762165,249.730820939127,241.055218929365,232.89575229147,225.191719075398,217.925249262883,211.063172660293,204.575679388524,198.435883756954,175.322673512935,152.209463268916
5. Waste,WEM,ESR,468.1,457.3,423.2,390.9,383.9,361.0,339.2,318.3,298.4,279.4,268.8,259.0,249.7,241.1,232.9,225.2,217.9,211.1,204.6,198.4,193.78,189.16,184.54,179.92,175.3,170.68,166.06,161.44,156.82,152.2,468.127968429475,457.271064518368,423.223062616542,390.946385744087,383.944624316436,360.984330368546,339.155854880048,318.340674242105,298.436130509476,279.353004151272,268.823398592899,258.969286762165,249.730820939127,241.055218929365,232.89575229147,225.191719075398,217.925249262883,211.063172660293,204.575679388524,198.435883756954,175.322673512935,152.209463268916
5. Waste,WEM,Total,468.1,457.3,423.2,390.9,383.9,361.0,339.2,318.3,298.4,279.4,268.8,259.0,249.7,241.1,232.9,225.2,217.9,211.1,204.6,198.4,193.78,189.16,184.54,179.92,175.3,170.68,166.06,161.44,156.82,152.2,468.127968429475,457.271064518368,423.223062616542,390.946385744087,383.944624316436,360.984330368546,339.155854880048,318.340674242105,298.436130509476,279.353004151272,268.823398592899,258.969286762165,249.730820939127,241.055218929365,232.89575229147,225.191719075398,217.925249262883,211.063172660293,204.575679388524,198.435883756954,175.322673512935,152.209463268916
5. Waste,WOM,ESR,1154.4,1179.7,1202.5,1222.9,1241.4,1257.7,1272.5,1285.9,1298.1,1309.2,1319.2,1328.3,1336.6,1344.3,1351.4,1357.7,1363.5,1368.9,1373.8,1378.4,1381.7,1385.0,1388.3,1391.6,1394.9,1398.2,1401.5,1404.8,1408.1,1411.4,1154.36638996504,1179.71310988029,1202.45408766304,1222.91802037616,1241.379858297,1257.69494541734,1272.46126283747,1285.8636788605,1298.05418939035,1309.16992100515,1319.15218487306,1328.28111981156,1336.64577450685,1344.31673373928,1351.36013579899,1357.70034839696,1363.52459685836,1368.88647831557,1373.83112543305,1378.39610451679,1394.87376822275,1411.35143192871
5. Waste,WOM,Total,1154.4,1179.7,1202.5,1222.9,1241.4,1257.7,1272.5,1285.9,1298.1,1309.2,1319.2,1328.3,1336.6,1344.3,1351.4,1357.7,1363.5,1368.9,1373.8,1378.4,1381.7,1385.0,1388.3,1391.6,1394.9,1398.2,1401.5,1404.8,1408.1,1411.4,1154.36638996504,1179.71310988029,1202.45408766304,1222.91802037616,1241.379858297,1257.69494541734,1272.46126283747,1285.8636788605,1298.05418939035,1309.16992100515,1319.15218487306,1328.28111981156,1336.64577450685,1344.31673373928,1351.36013579899,1357.70034839696,1363.52459685836,1368.88647831557,1373.83112543305,1378.39610451679,1394.87376822275,1411.35143192871
IB.Aviation,WAM,ESR,106.0,109.1,112.1,115.1,118.2,121.0,123.9,126.7,129.6,132.5,135.5,138.6,141.7,144.7,147.8,150.9,153.9,157.0,160.0,163.1,166.32,169.54,172.76,175.98,179.2,182.42,185.64,188.86,192.08,195.3,,,,,,,,,,,,,,,,,,,,,,
IB.Aviation,WAM,Total,106.0,109.1,112.1,115.1,118.2,121.0,123.9,126.7,129.6,132.5,135.5,138.6,141.7,144.7,147.8,150.9,153.9,157.0,160.0,163.1,166.32,169.54,172.76,175.98,179.2,182.42,185.64,188.86,192.08,195.3,106.022799810839,109.056983950221,112.091168089602,115.125352228983,118.159536368365,121.022273967318,123.885011566271,126.747749165225,129.610486764178,132.473224363132,135.54204366464,138.610862966149,141.679682267657,144.748501569165,147.817320870673,150.865973186591,153.91462550251,156.963277818429,160.011930134348,163.060582450267,179.180023578442,195.299464706617
IB.Aviation,WEM,ESR,106.0,109.1,112.1,115.1,118.2,121.0,123.9,126.7,129.6,132.5,135.5,138.6,141.7,144.7,147.8,150.9,153.9,157.0,160.0,163.1,166.32,169.54,172.76,175.98,179.2,182.42,185.64,188.86,192.08,195.3,106.022799810839,109.056983950221,112.091168089602,115.125352228983,118.159536368365,121.022273967318,123.885011566271,126.747749165225,129.610486764178,132.473224363132,135.54204366464,138.610862966149,141.679682267657,144.748501569165,147.817320870673,150.865973186591,153.91462550251,156.963277818429,160.011930134348,163.060582450267,179.180023578442,195.299464706617
IB.Aviation,WEM,Total,106.0,109.1,112.1,115.1,118.2,121.0,123.9,126.7,129.6,132.5,135.5,138.6,141.7,144.7,147.8,150.9,153.9,157.0,160.0,163.1,166.32,169.54,172.76,175.98,179.2,182.42,185.64,188.86,192.08,195.3,106.022799810839,109.056983950221,112.091168089602,115.125352228983,118.159536368365,121.022273967318,123.885011566271,126.747749165225,129.610486764178,132.473224363132,135.54204366464,138.610862966149,141.679682267657,144.748501569165,147.817320870673,150.865973186591,153.91462550251,156.963277818429,160.011930134348,163.060582450267,179.180023578442,195.299464706617
IB.Aviation,WOM,Total,106.0,109.1,112.1,115.1,118.2,121.0,123.9,126.7,129.6,132.5,135.5,138.6,141.7,144.7,147.8,150.9,153.9,157.0,160.0,163.1,166.32,169.54,172.76,175.98,179.2,182.42,185.64,188.86,192.08,195.3,106.022799810839,109.056983950221,112.091168089602,115.125352228983,118.159536368365,121.022273967318,123.885011566271,126.747749165225,129.610486764178,132.473224363132,135.54204366464,138.610862966149,141.679682267657,144.748501569165,147.817320870673,150.865973186591,153.91462550251,156.963277818429,160.011930134348,163.060582450267,179.180023578442,195.299464706617
IB.Navigation,WAM,ESR,460.4,483.1,505.7,528.4,551.1,574.3,597.5,620.7,644.0,667.2,690.6,714.1,737.5,761.0,784.5,796.5,808.5,820.5,832.5,844.5,846.9,849.3,851.7,854.1,856.5,858.92,861.34,863.76,866.18,868.6,,,,,,,,,,,,,,,,,,,,,,
IB.Navigation,WAM,Total,460.4,483.1,505.7,528.4,551.1,574.3,597.5,620.7,644.0,667.2,690.6,714.1,737.5,761.0,784.5,796.5,808.5,820.5,832.5,844.5,846.9,849.3,851.7,854.1,856.5,858.92,861.34,863.76,866.18,868.6,460.416955865593,483.077737740428,505.738519615264,528.399301490108,551.060083364943,574.283151802341,597.506220239738,620.729288677135,643.95235711454,667.175425551937,690.632296801592,714.089168051247,737.546039300902,761.002910550564,784.459781800223,796.470814296594,808.48184679297,820.492879289341,832.503911785713,844.514944282086,856.539363529791,868.563782777496
IB.Navigation,WEM,ESR,460.4,483.1,505.7,528.4,551.1,574.3,597.5,620.7,644.0,667.2,690.6,714.1,737.5,761.0,784.5,796.5,808.5,820.5,832.5,844.5,846.9,849.3,851.7,854.1,856.5,858.92,861.34,863.76,866.18,868.6,460.416955865593,483.077737740428,505.738519615264,528.399301490108,551.060083364943,574.283151802341,597.506220239738,620.729288677135,643.95235711454,667.175425551937,690.632296801592,714.089168051247,737.546039300902,761.002910550564,784.459781800223,796.470814296594,808.48184679297,820.492879289341,832.503911785713,844.514944282086,856.539363529791,868.563782777496
IB.Navigation,WEM,Total,460.4,483.1,505.7,528.4,551.1,574.3,597.5,620.7,644.0,667.2,690.6,714.1,737.5,761.0,784.5,796.5,808.5,820.5,832.5,844.5,846.9,849.3,851.7,854.1,856.5,858.92,861.34,863.76,866.18,868.6,460.416955865593,483.077737740428,505.738519615264,528.399301490108,551.060083364943,574.283151802341,597.506220239738,620.729288677135,643.95235711454,667.175425551937,690.632296801592,714.089168051247,737.546039300902,761.002910550564,784.459781800223,796.470814296594,808.48184679297,820.492879289341,832.503911785713,844.514944282086,856.539363529791,868.563782777496
IB.Navigation,WOM,Total,460.4,483.1,505.7,528.4,551.1,574.3,597.5,620.7,644.0,667.2,690.6,714.1,737.5,761.0,784.5,796.5,808.5,820.5,832.5,844.5,846.9,849.3,851.7,854.1,856.5,858.92,861.34,863.76,866.18,868.6,460.416955865593,483.077737740428,505.738519615264,528.399301490108,551.060083364943,574.283151802341,597.506220239738,620.729288677135,643.95235711454,667.175425551937,690.632296801592,714.089168051247,737.546039300902,761.002910550564,784.459781800223,796.470814296594,808.48184679297,820.492879289341,832.503911785713,844.514944282086,856.539363529791,868.563782777496
Total excluding LULUCF,WAM,ESR,10656.4,10536.4,10387.5,10247.5,10121.5,9864.8,9616.6,9371.9,9106.0,8789.7,8416.7,8083.2,7753.2,7425.4,7107.2,6678.9,6253.7,5831.1,5409.1,4987.9,4697.22,4406.54,4115.86,3825.18,3534.5,3243.84,2953.18,2662.52,2371.86,2081.2,10656.3819281442,10536.4066559197,10387.5376073974,10247.4951896168,10121.5182599762,9864.83779473728,9616.59947915084,9371.92069047158,9105.97159456274,8789.74003796569,8416.70588493375,8083.2350544419,7753.20628842347,7425.36774260372,7107.15870896727,6678.90723367729,6253.74450640047,5831.06214548966,5409.08214222774,4987.87836072402,3534.51591385224,2081.15346698046
Total excluding LULUCF,WAM,ETS,6064.7,6022.4,5980.2,5937.9,5838.9,5741.1,5643.3,5545.5,5447.7,4459.1,4437.6,4416.1,4394.6,4373.1,2759.3,2622.1,2484.8,2347.6,2210.4,2073.1,1892.48,1711.86,1531.24,1350.62,1170.0,989.36,808.72,628.08,447.44,266.8,6064.66771026705,6022.42644459203,5980.18517891701,5937.94391324198,5838.92224068176,5741.11534842293,5643.3084561641,5545.50156390528,5447.69467164645,4459.14196419964,4437.63150082028,4416.12103744091,4394.61057406155,4373.10011068218,2759.33908093334,2622.09272208518,2484.84636323699,2347.6000043888,2210.35364554064,2073.10728669244,1169.95143359688,266.795580501319
Total excluding LULUCF,WAM,Total,16722.9,16560.7,16369.6,16187.3,15962.3,15607.8,15261.8,14919.3,14555.6,13250.8,12856.2,12501.2,12149.7,11800.4,9868.4,9302.9,8740.5,8180.6,7621.3,7062.9,6591.6,6120.3,5649.0,5177.7,4706.4,4235.08,3763.76,3292.44,2821.12,2349.8,16722.9377809961,16560.7212430966,16369.6109288993,16187.3272454437,15962.3286432428,15607.8412857451,15261.7960778998,14919.3103969617,14555.5544087941,13250.7701447502,12856.2255283389,12501.2442344677,12149.7050050699,11800.3559958708,9868.38593248549,9302.88809834735,8740.47901222234,8180.55029246334,7621.32393035327,7062.87379000134,4706.355490034,2349.83719006666
Total excluding LULUCF,WEM,ESR,10965.7,10965.2,10935.7,10915.0,10908.4,10872.7,10845.4,10821.6,10776.5,10747.3,10682.3,10620.0,10561.0,10504.1,10449.0,10311.9,10227.2,10144.9,10063.2,9983.1,9917.52,9851.94,9786.36,9720.78,9655.2,9589.64,9524.08,9458.52,9392.96,9327.4,10965.6904467809,10965.1851450301,10935.7305827999,10915.0488841518,10908.3697180675,10872.6872365115,10845.3980372189,10821.6210513983,10776.5289613155,10747.3432290253,10682.2956592356,10619.9737671977,10560.9817700492,10504.0709018869,10448.9878492263,10311.8925331556,10227.1982178942,10144.8820274286,10063.1678063901,9983.07288157048,9655.21272815607,9327.35257474166
Total excluding LULUCF,WEM,ETS,6309.3,6306.1,6302.8,6299.6,6227.8,6099.0,5970.2,5841.4,5712.5,6297.5,6341.8,6386.2,6430.6,6475.0,6519.4,5704.9,5588.6,5472.3,5356.0,6194.0,6226.26,6258.52,6290.78,6323.04,6355.3,6387.54,6419.78,6452.02,6484.26,6516.5,6309.26387419215,6306.05560573783,6302.84733728351,6299.63906882919,6227.82890273537,6099.0065270997,5970.18415146401,5841.36177582832,5712.53940019263,6297.45851828855,6341.84010253962,6386.22168679069,6430.60327104176,6474.98485529283,6519.3664395439,5704.8631512718,5588.56868409138,5472.27421691094,5355.97974973054,6193.98803174294,6355.26565355513,6516.54327536731
Total excluding LULUCF,WEM,Total,17276.8,17273.1,17240.5,17216.6,17138.1,16973.6,16817.5,16664.9,16491.0,17046.7,17026.0,17008.1,16993.5,16980.9,16970.2,16018.6,15817.7,15619.0,15421.0,16178.9,16145.6,16112.3,16079.0,16045.7,16012.4,15979.08,15945.76,15912.44,15879.12,15845.8,17276.8424635579,17273.1288933528,17240.4660626683,17216.5760955658,17138.0867633877,16973.5819061961,16817.4703312678,16664.8709698115,16490.956504093,17046.6898898987,17026.0239043601,17008.0835965733,16993.4731836759,16980.9438997646,16970.242431355,16018.6438270123,15817.6550445705,15619.0443869244,15421.0356987055,16178.9490558983,16012.3665242961,15845.7839926938
Total excluding LULUCF,WOM,ESR,12970.5,13114.8,13242.2,13391.2,13503.4,13626.8,13778.9,13925.0,14011.6,14141.2,14251.3,14363.1,14474.7,14585.4,14695.9,14874.9,15054.2,15232.9,15411.0,15588.6,15593.94,15599.28,15604.62,15609.96,15615.3,15620.62,15625.94,15631.26,15636.58,15641.9,12970.5465689821,13114.7906634977,13242.2254596539,13391.1907080136,13503.3901773592,13626.8009592412,13778.873605698,13924.9830760883,14011.5688066698,14141.1725790177,14251.3235690358,14363.0786121758,14474.6522775638,14585.4341997952,14695.9002456559,14874.9293581231,15054.2137509155,15232.8735392556,15411.0350074169,15588.5748975636,15615.2575895465,15641.9402815294
Total excluding LULUCF,WOM,ETS,8144.3,8158.3,8172.3,8186.3,8200.3,8212.5,8224.7,8237.0,8249.2,8261.4,8272.5,8283.6,8294.7,8305.8,8316.9,8327.7,8338.4,8349.2,8359.9,8370.7,8379.7,8388.7,8397.7,8406.7,8415.7,8424.7,8433.7,8442.7,8451.7,8460.7,8144.34251662279,8158.32635548227,8172.31019434175,8186.29403320122,8200.2778720607,8212.50594365032,8224.73401523994,8236.96208682956,8249.19015841918,8261.41823000879,8272.51369378452,8283.60915756025,8294.70462133598,8305.80008511171,8316.89554888744,8327.65066625788,8338.40578362833,8349.16090099878,8359.91601836923,8370.67113573968,8415.67088155572,8460.67062737176
Total excluding LULUCF,WOM,Total,21116.8,21275.0,21416.4,21579.4,21705.6,21841.2,22005.5,22163.8,22262.6,22404.5,22525.7,22648.6,22771.2,22893.1,23014.7,23204.5,23394.5,23583.9,23772.8,23961.1,23975.44,23989.78,24004.12,24018.46,24032.8,24047.14,24061.48,24075.82,24090.16,24104.5,21116.7772281897,21275.0051615649,21416.4237965805,21579.3728837997,21705.5561920048,21841.1950454764,22005.4957635228,22163.8333055028,22262.6471076739,22404.4789516114,22525.7254054052,22648.5759123209,22771.2450414847,22893.1224274917,23014.6839371282,23204.4681669659,23394.5076771287,23583.9225828392,23772.839168371,23961.1341758882,24032.8166136871,24104.499051486
Total including LULUCF,WAM,ESR,10656.4,10536.4,10387.5,10247.5,10121.5,9864.8,9616.6,9371.9,9106.0,8789.7,8416.7,8083.2,7753.2,7425.4,7107.2,6678.9,6253.7,5831.1,5409.1,4987.9,4697.22,4406.54,4115.86,3825.18,3534.5,3243.84,2953.18,2662.52,2371.86,2081.2,10656.3819281442,10536.4066559197,10387.5376073974,10247.4951896168,10121.5182599762,9864.83779473728,9616.59947915084,9371.92069047158,9105.97159456274,8789.74003796569,8416.70588493375,8083.2350544419,7753.20628842347,7425.36774260372,7107.15870896727,6678.90723367729,6253.74450640047,5831.06214548966,5409.08214222774,4987.87836072402,3534.51591385224,2081.15346698046
Total including LULUCF,WAM,ETS,6064.7,6022.4,5980.2,5937.9,5838.9,5741.1,5643.3,5545.5,5447.7,4459.1,4437.6,4416.1,4394.6,4373.1,2759.3,2622.1,2484.8,2347.6,2210.4,2073.1,1892.48,1711.86,1531.24,1350.62,1170.0,989.36,808.72,628.08,447.44,266.8,6064.66771026705,6022.42644459203,5980.18517891701,5937.94391324198,5838.92224068176,5741.11534842293,5643.3084561641,5545.50156390528,5447.69467164645,4459.14196419964,4437.63150082028,4416.12103744091,4394.61057406155,4373.10011068218,2759.33908093334,2622.09272208518,2484.84636323699,2347.6000043888,2210.35364554064,2073.10728669244,1169.95143359688,266.795580501319
Total including LULUCF,WAM,Total,14206.0,13965.4,14018.1,13718.6,13721.6,13354.5,13156.9,12418.4,12410.7,11032.4,10492.5,10007.7,9513.7,9987.4,8057.8,7415.3,6799.9,6365.7,5548.4,5153.9,4643.4,4132.9,3622.4,3111.9,2601.4,2090.92,1580.44,1069.96,559.48,49.0,14206.0091378394,13965.3703794541,14018.0947253911,13718.5717908748,13721.6139610188,13354.5161259004,13156.9245685994,12418.3964650385,12410.7024255577,11032.4291546194,10492.4951391021,10007.6586097163,9513.72440391645,9987.43506234216,8057.7747128762,7415.28666049221,6799.88522998624,6365.66277348535,5548.41847556497,5153.89318853469,2601.42540252195,48.9576165092157
Total including LULUCF,WEM,ESR,10965.7,10965.2,10935.7,10915.0,10908.4,10872.7,10845.4,10821.6,10776.5,10747.3,10682.3,10620.0,10561.0,10504.1,10449.0,10311.9,10227.2,10144.9,10063.2,9983.1,9917.52,9851.94,9786.36,9720.78,9655.2,9589.64,9524.08,9458.52,9392.96,9327.4,10965.6904467809,10965.1851450301,10935.7305827999,10915.0488841518,10908.3697180675,10872.6872365115,10845.3980372189,10821.6210513983,10776.5289613155,10747.3432290253,10682.2956592356,10619.9737671977,10560.9817700492,10504.0709018869,10448.9878492263,10311.8925331556,10227.1982178942,10144.8820274286,10063.1678063901,9983.07288157048,9655.21272815607,9327.35257474166
Total including LULUCF,WEM,ETS,6309.3,6306.1,6302.8,6299.6,6227.8,6099.0,5970.2,5841.4,5712.5,6297.5,6341.8,6386.2,6430.6,6475.0,6519.4,5704.9,5588.6,5472.3,5356.0,6194.0,6226.26,6258.52,6290.78,6323.04,6355.3,6387.54,6419.78,6452.02,6484.26,6516.5,6309.26387419215,6306.05560573783,6302.84733728351,6299.63906882919,6227.82890273537,6099.0065270997,5970.18415146401,5841.36177582832,5712.53940019263,6297.45851828855,6341.84010253962,6386.22168679069,6430.60327104176,6474.98485529283,6519.3664395439,5704.8631512718,5588.56868409138,5472.27421691094,5355.97974973054,6193.98803174294,6355.26565355513,6516.54327536731
Total including LULUCF,WEM,Total,9633.1,9309.0,11152.5,14210.3,13791.0,13313.1,12810.3,12374.8,11947.3,12265.3,12118.7,12564.4,14617.9,14546.3,14457.6,13414.8,13101.5,14039.5,14495.1,14867.5,14994.66,15121.82,15248.98,15376.14,15503.3,15630.46,15757.62,15884.78,16011.94,16139.1,9633.12516735164,9309.0279140158,11152.4535657646,14210.2998503634,13790.9912476789,13313.1386396124,12810.2941958074,12374.8189030267,11947.3367095495,12265.3220073201,12118.692611872,12564.3771061991,14617.8945056127,14546.3325422043,14457.637891802,13414.8411971996,13101.4768978075,14039.5082636553,14495.1054135378,14867.5059206013,15503.3068095175,16139.1076984338
Total including LULUCF,WOM,ESR,12970.5,13114.8,13242.2,13391.2,13503.4,13626.8,13778.9,13925.0,14011.6,14141.2,14251.3,14363.1,14474.7,14585.4,14695.9,14874.9,15054.2,15232.9,15411.0,15588.6,15593.94,15599.28,15604.62,15609.96,15615.3,15620.62,15625.94,15631.26,15636.58,15641.9,12970.5465689821,13114.7906634977,13242.2254596539,13391.1907080136,13503.3901773592,13626.8009592412,13778.873605698,13924.9830760883,14011.5688066698,14141.1725790177,14251.3235690358,14363.0786121758,14474.6522775638,14585.4341997952,14695.9002456559,14874.9293581231,15054.2137509155,15232.8735392556,15411.0350074169,15588.5748975636,15615.2575895465,15641.9402815294
Total including LULUCF,WOM,ETS,8144.3,8158.3,8172.3,8186.3,8200.3,8212.5,8224.7,8237.0,8249.2,8261.4,8272.5,8283.6,8294.7,8305.8,8316.9,8327.7,8338.4,8349.2,8359.9,8370.7,8379.7,8388.7,8397.7,8406.7,8415.7,8424.7,8433.7,8442.7,8451.7,8460.7,8144.34251662279,8158.32635548227,8172.31019434175,8186.29403320122,8200.2778720607,8212.50594365032,8224.73401523994,8236.96208682956,8249.19015841918,8261.41823000879,8272.51369378452,8283.60915756025,8294.70462133598,8305.80008511171,8316.89554888744,8327.65066625788,8338.40578362833,8349.16090099878,8359.91601836923,8370.67113573968,8415.67088155572,8460.67062737176
Total including LULUCF,WOM,Total,21116.8,21275.0,21416.4,21579.4,21705.6,21841.2,22005.5,22163.8,22262.6,22404.5,22525.7,22648.6,22771.2,22893.1,23014.7,23204.5,23394.5,23583.9,23772.8,23961.1,23975.44,23989.78,24004.12,24018.46,24032.8,24047.14,24061.48,24075.82,24090.16,24104.5,21116.7772281897,21275.0051615649,21416.4237965805,21579.3728837997,21705.5561920048,21841.1950454764,22005.4957635228,22163.8333055028,22262.6471076739,22404.4789516114,22525.7254054052,22648.5759123209,22771.2450414847,22893.1224274917,23014.6839371282,23204.4681669659,23394.5076771287,23583.9225828392,23772.839168371,23961.1341758882,24032.8166136871,24104.499051486
