freq,siec,plant_tec,unit,geo\TIME_PERIOD	1990 	1991 	1992 	1993 	1994 	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 
A,RA200,CAP_NET_ELC,MW,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,RA200,CAP_NET_ELC,MW,DE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	3.000 	3.000 	6.000 	7.000 	6.000 	16.000 	26.000 	29.000 	29.000 	33.000 	32.000 	35.000 	40.000 	40.000 	46.000 	50.000 
A,RA200,CAP_NET_ELC,MW,DK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,RA200,CAP_NET_ELC,MW,EA20	499.000 	572.000 	476.000 	476.000 	480.000 	480.000 	495.000 	539.000 	559.000 	599.000 	604.000 	587.000 	682.000 	723.000 	658.000 	685.915 	696.915 	699.915 	699.915 	726.915 	760.915 	774.815 	783.415 	795.915 	837.915 	837.665 	842.074 	845.355 	858.355 	863.355 	867.955 	873.290 	877.290 
A,RA200,CAP_NET_ELC,MW,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,RA200,CAP_NET_ELC,MW,EL	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	2.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,RA200,CAP_NET_ELC,MW,ES	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,RA200,CAP_NET_ELC,MW,EU27_2020	499.000 	572.000 	476.000 	476.000 	480.000 	480.000 	495.000 	539.000 	559.000 	599.000 	604.000 	587.000 	682.000 	723.000 	658.000 	685.915 	696.915 	699.915 	699.915 	726.915 	760.915 	774.815 	783.415 	795.915 	837.915 	837.665 	842.074 	848.405 	861.405 	866.405 	871.005 	876.340 	880.290 
A,RA200,CAP_NET_ELC,MW,FI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,RA200,CAP_NET_ELC,MW,FR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	14.900 	13.500 	15.000 	15.000 	14.750 	16.150 	16.150 	16.150 	16.150 	16.150 	16.150 	16.150 
A,RA200,CAP_NET_ELC,MW,GE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,RA200,CAP_NET_ELC,MW,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	10.000 	10.000 	10.000 	10.000 	10.000 
A,RA200,CAP_NET_ELC,MW,HU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	3.000 	3.000 	3.000 	3.000 	3.000 	3.000 
A,RA200,CAP_NET_ELC,MW,IE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,RA200,CAP_NET_ELC,MW,IS	46.000 	45.000 	45.000 	51.000 	51.000 	51.000 	51.000 	80.000 	140.000 	172.000 	172.000 	202.000 	202.000 	202.000 	202.000 	232.000 	422.000 	485.000 	575.000 	575.000 	575.000 	665.000 	665.000 	665.000 	665.000 	665.000 	665.000 	709.958 	755.558 	755.558 	756.158 	756.208 	: 
A,RA200,CAP_NET_ELC,MW,IT	496.000 	567.000 	471.000 	471.000 	470.000 	470.000 	485.000 	529.000 	547.000 	585.000 	590.000 	573.000 	666.000 	707.000 	642.000 	671.000 	671.000 	671.000 	671.000 	695.000 	728.000 	728.000 	728.000 	729.000 	768.000 	768.000 	767.000 	767.190 	767.190 	767.190 	771.790 	771.790 	771.790 
A,RA200,CAP_NET_ELC,MW,LI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,RA200,CAP_NET_ELC,MW,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,RA200,CAP_NET_ELC,MW,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,RA200,CAP_NET_ELC,MW,LV	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,RA200,CAP_NET_ELC,MW,MD	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,RA200,CAP_NET_ELC,MW,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,RA200,CAP_NET_ELC,MW,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,RA200,CAP_NET_ELC,MW,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,RA200,CAP_NET_ELC,MW,NL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,RA200,CAP_NET_ELC,MW,NO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,RA200,CAP_NET_ELC,MW,PL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,RA200,CAP_NET_ELC,MW,PT	1.000 	3.000 	3.000 	3.000 	8.000 	8.000 	8.000 	8.000 	10.000 	14.000 	14.000 	14.000 	14.000 	14.000 	14.000 	14.000 	25.000 	25.000 	25.000 	25.000 	25.000 	25.000 	25.000 	25.000 	25.000 	25.000 	25.000 	29.100 	29.100 	29.100 	29.100 	29.100 	29.100 
A,RA200,CAP_NET_ELC,MW,RO	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.050 	0.050 	0.050 	0.050 	0.050 	0.000 
A,RA200,CAP_NET_ELC,MW,RS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,RA200,CAP_NET_ELC,MW,SE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,RA200,CAP_NET_ELC,MW,SI	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,RA200,CAP_NET_ELC,MW,SK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,RA200,CAP_NET_ELC,MW,TR	18.000 	18.000 	18.000 	18.000 	18.000 	18.000 	18.000 	18.000 	18.000 	18.000 	18.000 	18.000 	18.000 	15.000 	15.000 	15.000 	23.000 	23.000 	30.000 	77.000 	94.000 	114.000 	162.000 	311.000 	405.000 	624.000 	821.000 	1063.700 	1282.518 	1514.688 	1613.188 	1676.170 	1691.338 
A,RA200,CAP_NET_ELC,MW,UA	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 
A,RA200,CAP_NET_ELC,MW,UK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 
A,RA200,CAP_NET_ELC,MW,XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,RA300,CAP_NET_ELC,MW,AL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,RA300,CAP_NET_ELC,MW,AT	0.000 	0.000 	0.000 	1.000 	1.000 	1.000 	3.000 	15.000 	34.000 	38.000 	50.000 	67.000 	109.000 	322.000 	581.000 	825.219 	968.269 	991.159 	991.974 	1000.985 	1015.828 	1105.966 	1337.150 	1674.538 	2110.275 	2488.726 	2729.996 	2886.698 	3132.713 	3224.117 	3225.979 	3407.811 	3579.236 
A,RA300,CAP_NET_ELC,MW,BA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	51.000 	87.000 	87.000 	135.000 	135.000 
A,RA300,CAP_NET_ELC,MW,BE	5.000 	5.000 	5.000 	5.000 	5.000 	5.000 	5.000 	5.000 	6.000 	10.000 	14.000 	26.000 	31.000 	67.000 	96.000 	167.000 	212.000 	276.000 	324.000 	608.000 	912.000 	1069.000 	1366.900 	1769.000 	1932.700 	2181.300 	2333.800 	2779.400 	3304.900 	3863.500 	4672.700 	4948.400 	5303.400 
A,RA300,CAP_NET_ELC,MW,BG	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	8.000 	27.000 	30.000 	114.000 	333.000 	488.000 	541.000 	677.000 	683.000 	699.000 	699.000 	699.000 	698.390 	698.920 	703.120 	702.800 	704.375 	702.085 
A,RA300,CAP_NET_ELC,MW,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.225 	0.225 	0.225 	0.225 	0.225 	0.225 	82.225 	134.225 	147.225 	147.225 	147.225 	157.725 	157.725 	157.725 	157.725 	157.725 	157.725 	157.500 	157.500 
A,RA300,CAP_NET_ELC,MW,CZ	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	2.000 	0.000 	6.400 	10.600 	16.500 	22.000 	43.500 	113.800 	150.000 	193.000 	213.000 	213.000 	258.000 	262.000 	278.000 	281.000 	282.000 	308.205 	316.200 	339.414 	339.424 	339.414 	339.095 
A,RA300,CAP_NET_ELC,MW,DE	48.000 	110.000 	183.000 	334.000 	643.000 	1137.000 	1564.000 	1966.000 	2672.000 	4138.000 	6095.000 	8754.000 	12001.000 	14381.000 	16419.000 	18248.000 	20474.000 	22116.000 	22794.000 	25732.000 	26903.000 	28712.000 	30979.000 	33477.000 	38614.000 	44580.000 	49435.000 	55580.000 	58721.000 	60742.000 	62201.000 	63711.000 	66163.000 
A,RA300,CAP_NET_ELC,MW,DK	325.981 	392.859 	435.949 	468.099 	521.237 	599.499 	814.221 	1123.347 	1438.482 	1753.445 	2390.015 	2497.153 	2894.531 	3119.916 	3123.712 	3127.836 	3135.696 	3124.214 	3162.870 	3482.087 	3801.829 	3951.981 	4161.941 	4818.923 	4886.403 	5076.966 	5245.142 	5488.949 	6122.660 	6110.543 	6258.537 	7003.948 	7083.818 
A,RA300,CAP_NET_ELC,MW,EA20	110.000 	209.000 	356.500 	572.500 	912.500 	1564.500 	2196.500 	2987.200 	4279.200 	6749.200 	9692.500 	14032.800 	19313.700 	23665.800 	29486.525 	34941.644 	41588.894 	48954.784 	54930.414 	64442.440 	70627.180 	76817.549 	83731.100 	89142.462 	97258.758 	106952.785 	116212.655 	126687.586 	133647.362 	142107.749 	150161.189 	157478.419 	169661.123 
A,RA300,CAP_NET_ELC,MW,EE	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	3.000 	7.000 	31.000 	31.000 	50.000 	77.000 	104.000 	108.000 	180.000 	266.000 	248.000 	275.000 	300.000 	310.000 	311.800 	310.000 	316.000 	317.000 	316.000 	316.000 
A,RA300,CAP_NET_ELC,MW,EL	1.000 	1.000 	16.000 	27.000 	27.000 	27.000 	27.000 	27.000 	38.000 	109.000 	226.000 	270.000 	287.000 	371.000 	470.000 	491.000 	749.000 	846.000 	1022.000 	1171.000 	1298.000 	1640.000 	1753.000 	1809.000 	1978.000 	2091.000 	2370.000 	2624.000 	2877.495 	3589.000 	4119.250 	4649.130 	4702.330 
A,RA300,CAP_NET_ELC,MW,ES	2.000 	3.000 	33.000 	34.000 	41.000 	98.000 	227.000 	420.000 	848.000 	1613.000 	2206.000 	3397.000 	4891.000 	5945.000 	8317.000 	9918.000 	11722.000 	14820.000 	16555.000 	19176.000 	20693.000 	21529.000 	22789.000 	22958.000 	22925.000 	22943.000 	22990.000 	23124.479 	23405.055 	25590.076 	26819.190 	27907.651 	30113.764 
A,RA300,CAP_NET_ELC,MW,EU27_2020	443.981 	613.859 	812.449 	1070.599 	1473.737 	2230.999 	3115.721 	4233.547 	5893.682 	8701.645 	12297.515 	16844.953 	22604.631 	27251.316 	33145.737 	38760.480 	45586.090 	53415.798 	60111.284 	70852.527 	78937.009 	87406.530 	97145.041 	105631.385 	115619.161 	127173.751 	137974.797 	148912.285 	157212.478 	167140.102 	177071.727 	187948.453 	203554.558 
A,RA300,CAP_NET_ELC,MW,FI	0.000 	1.000 	1.000 	5.000 	5.000 	6.000 	7.000 	12.000 	17.000 	38.000 	38.000 	39.000 	43.000 	52.000 	82.000 	82.000 	86.000 	110.000 	143.000 	147.000 	197.000 	199.000 	257.000 	447.000 	627.000 	1005.000 	1565.000 	2044.000 	2041.000 	2284.000 	2586.000 	3257.000 	5677.000 
A,RA300,CAP_NET_ELC,MW,FR	0.000 	1.000 	1.000 	3.000 	3.000 	3.000 	6.000 	7.000 	15.000 	18.000 	38.000 	66.000 	138.000 	218.000 	358.000 	690.000 	1412.000 	2223.000 	3403.000 	4582.000 	5912.000 	6758.016 	7607.496 	8160.131 	9201.395 	10298.147 	11566.562 	13499.352 	14900.143 	16426.852 	17535.273 	18551.121 	20810.575 
A,RA300,CAP_NET_ELC,MW,GE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	20.000 	20.000 	20.000 	21.000 	21.000 	21.000 	21.000 
A,RA300,CAP_NET_ELC,MW,HR	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	6.000 	17.000 	17.000 	17.000 	70.000 	79.000 	130.000 	180.000 	254.000 	339.000 	418.000 	483.000 	576.100 	586.300 	646.300 	801.300 	986.900 	986.900 
A,RA300,CAP_NET_ELC,MW,HU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	1.000 	3.000 	3.000 	17.000 	33.000 	61.000 	134.000 	203.000 	293.000 	331.000 	325.000 	329.000 	329.000 	329.000 	329.000 	329.000 	329.000 	323.000 	323.000 	324.000 	324.000 
A,RA300,CAP_NET_ELC,MW,IE	0.000 	0.000 	6.500 	6.500 	6.500 	6.500 	6.500 	57.200 	62.200 	70.200 	116.500 	122.900 	134.800 	210.300 	336.400 	493.300 	676.500 	740.500 	942.300 	1251.300 	1390.400 	1584.600 	1704.350 	1923.300 	2283.250 	2451.150 	2801.650 	3319.150 	3673.850 	4126.450 	4306.700 	4339.041 	4536.131 
A,RA300,CAP_NET_ELC,MW,IS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	2.000 	3.000 	3.000 	3.000 	2.430 	2.400 	2.400 	1.800 	1.800 	: 
A,RA300,CAP_NET_ELC,MW,IT	3.000 	4.000 	7.000 	18.000 	21.000 	22.000 	34.000 	119.000 	164.000 	232.000 	363.000 	664.000 	780.000 	874.000 	1127.000 	1635.000 	1902.000 	2702.000 	3525.000 	4879.000 	5794.000 	6918.000 	8102.000 	8542.000 	8683.000 	9137.000 	9384.000 	9736.578 	10230.246 	10679.460 	10870.622 	11253.733 	11820.508 
A,RA300,CAP_NET_ELC,MW,LI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
A,RA300,CAP_NET_ELC,MW,LT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	1.000 	31.000 	47.000 	54.000 	98.000 	133.000 	202.000 	275.000 	279.000 	288.000 	436.000 	509.000 	518.000 	533.000 	534.000 	540.000 	671.000 	946.000 
A,RA300,CAP_NET_ELC,MW,LU	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	2.000 	4.000 	10.000 	14.000 	14.000 	13.900 	13.900 	20.500 	34.900 	34.900 	34.900 	34.900 	42.915 	42.930 	43.727 	44.527 	58.327 	58.327 	58.342 	63.794 	119.694 	119.694 	122.894 	135.794 	152.744 	136.444 	165.935 
A,RA300,CAP_NET_ELC,MW,LV	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	1.000 	1.000 	1.000 	1.000 	2.000 	2.000 	22.000 	26.000 	26.000 	26.000 	26.000 	26.000 	28.000 	29.000 	30.000 	36.000 	59.000 	65.892 	68.915 	68.165 	69.905 	77.105 	78.172 	78.172 	78.172 	77.129 	82.433 
A,RA300,CAP_NET_ELC,MW,MD	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	1.000 	1.000 	1.000 	2.000 	9.000 	34.000 	35.000 	41.300 	67.400 	97.800 
A,RA300,CAP_NET_ELC,MW,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	72.000 	72.000 	118.000 	118.000 	118.000 	118.000 
A,RA300,CAP_NET_ELC,MW,MK	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	36.800 	36.800 	36.800 	36.800 	36.800 	36.800 	36.800 	36.800 	36.800 
A,RA300,CAP_NET_ELC,MW,MT	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.100 	0.100 	0.100 	0.100 	0.100 	0.100 	0.100 	0.100 	0.100 	0.100 	0.100 
A,RA300,CAP_NET_ELC,MW,NL	50.000 	83.000 	101.000 	131.000 	152.000 	250.000 	296.000 	325.000 	364.000 	411.000 	447.000 	486.000 	672.000 	905.000 	1075.000 	1224.000 	1561.000 	1749.000 	2149.000 	2222.000 	2237.000 	2316.000 	2433.000 	2713.000 	2865.000 	3390.840 	4257.120 	4202.000 	4393.110 	4484.158 	6647.875 	7673.805 	8754.844 
A,RA300,CAP_NET_ELC,MW,NO	0.000 	0.000 	0.000 	3.000 	3.000 	3.000 	4.000 	4.000 	5.000 	14.000 	13.000 	13.000 	97.000 	97.000 	152.000 	265.000 	284.000 	348.000 	395.000 	423.000 	425.000 	512.000 	705.000 	818.000 	859.000 	867.000 	883.000 	1207.000 	1710.000 	2914.000 	4030.000 	5049.000 	5062.000 
A,RA300,CAP_NET_ELC,MW,PL	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	2.000 	3.000 	4.000 	19.000 	32.000 	35.000 	40.000 	121.000 	172.000 	306.000 	526.000 	709.000 	1108.000 	1800.000 	2564.000 	3429.000 	3836.000 	4886.000 	5747.000 	5759.357 	5766.078 	5837.761 	6298.250 	6967.339 	8150.235 
A,RA300,CAP_NET_ELC,MW,PT	1.000 	1.000 	3.000 	8.000 	8.000 	8.000 	18.000 	29.000 	48.000 	57.000 	83.000 	125.000 	190.000 	268.000 	553.000 	1064.000 	1681.000 	2201.000 	2857.000 	3326.000 	3796.000 	4256.215 	4411.552 	4609.949 	4856.556 	4936.838 	5124.103 	5124.105 	5172.359 	5222.745 	5122.259 	5427.326 	5538.139 
A,RA300,CAP_NET_ELC,MW,RO	0.000 	0.000 	0.000 	1.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	1.000 	1.000 	3.000 	5.000 	15.000 	389.000 	988.000 	1822.000 	2773.000 	3244.000 	3130.000 	3025.000 	3029.798 	3032.258 	3037.515 	3012.527 	3014.958 	3015.202 
A,RA300,CAP_NET_ELC,MW,RS	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	17.000 	25.000 	227.000 	398.000 	398.000 	398.000 	398.000 
A,RA300,CAP_NET_ELC,MW,SE	8.000 	12.000 	20.000 	29.000 	40.000 	67.000 	105.000 	123.000 	174.000 	196.000 	209.000 	295.000 	357.000 	417.000 	475.000 	522.000 	585.000 	823.000 	1089.000 	1475.000 	2017.000 	2764.000 	3606.000 	4194.000 	5088.000 	5819.000 	6435.000 	6611.000 	7300.000 	8681.000 	9976.000 	12116.000 	14279.000 
