freq,nace_r2,indic_pefa,unit,geo\TIME_PERIOD	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 
A,L68A,NETDOM_EUSE_NEP,TJ,SI	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,NETDOM_EUSE_NEP,TJ,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,NETDOM_EUSE_NEP,TJ,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	: 
A,L68A,NRG_INP_OUT,TJ,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 
A,L68A,NRG_INP_OUT,TJ,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,NRG_INP_OUT,TJ,BE	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,NRG_INP_OUT,TJ,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,NRG_INP_OUT,TJ,CH	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,NRG_INP_OUT,TJ,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,NRG_INP_OUT,TJ,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,NRG_INP_OUT,TJ,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	206.4 	172.7 	198.5 	171.1 	174.9 	182.9 	109.3 	152.6 	136.3 	142.4 	137.5 	145.2 	: 
A,L68A,NRG_INP_OUT,TJ,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,NRG_INP_OUT,TJ,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,NRG_INP_OUT,TJ,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,NRG_INP_OUT,TJ,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,NRG_INP_OUT,TJ,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,NRG_INP_OUT,TJ,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,NRG_INP_OUT,TJ,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,NRG_INP_OUT,TJ,IT	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,NRG_INP_OUT,TJ,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	104 	485.6 	3357 	0 	0 	0 	0 	0 	: 
A,L68A,NRG_INP_OUT,TJ,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,NRG_INP_OUT,TJ,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,NRG_INP_OUT,TJ,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 
A,L68A,NRG_INP_OUT,TJ,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 s	0 s	0 	0 	0 	0 	0 	0 	: 
A,L68A,NRG_INP_OUT,TJ,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,NRG_INP_OUT,TJ,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,L68A,NRG_INP_OUT,TJ,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,NRG_INP_OUT,TJ,PT	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,NRG_INP_OUT,TJ,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2267.1 	2894.4 	: 	: 	: 	: 	: 	: 	: 
A,L68A,NRG_INP_OUT,TJ,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	: 
A,L68A,NRG_INP_OUT,TJ,SE	: 	: 	: 	: 	: 	: 	: 	: 	712.3 	363.5 	133.8 	253.6 	342.1 	365.8 	211.1 	202.5 	240.2 	242.2 	234.4 	129.1 	127.2 	127.2 	: 
A,L68A,NRG_INP_OUT,TJ,SI	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,NRG_INP_OUT,TJ,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 
A,L68A,WST_USE,TJ,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,BE	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,CH	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,IT	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 s	0 s	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
A,L68A,WST_USE,TJ,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,PT	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	: 	: 	: 	: 	: 	: 	: 
A,L68A,WST_USE,TJ,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,SE	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,SI	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,L68A,WST_USE,TJ,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	: 
A,M,EPRD_DOM,TJ,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 
A,M,EPRD_DOM,TJ,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,M,EPRD_DOM,TJ,BE	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,M,EPRD_DOM,TJ,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9.6 	81.5 	6.5 	0 	0 	0 	0 	0 	: 
A,M,EPRD_DOM,TJ,CH	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,M,EPRD_DOM,TJ,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,M,EPRD_DOM,TJ,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	596 	444 	380.9 	380.8 	414.2 	426.7 	: 
A,M,EPRD_DOM,TJ,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,M,EPRD_DOM,TJ,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,M,EPRD_DOM,TJ,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	48.6 	41 	44.3 	59.3 	70.8 	68.9 	121.5 	131.6 	: 
A,M,EPRD_DOM,TJ,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,M,EPRD_DOM,TJ,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,M,EPRD_DOM,TJ,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1697 s	1661.9 s	2402 	11224.7 b	11394 	10880.5 	12122.7 	13795.4 	: 
A,M,EPRD_DOM,TJ,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	10.6 	10.4 	11.6 	10.7 	14 	: 
A,M,EPRD_DOM,TJ,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	662.3 	739.3 	831.3 	1292.1 	1279.9 	1442.8 	1408.9 	1486.6 	: 
A,M,EPRD_DOM,TJ,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,M,EPRD_DOM,TJ,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,M,EPRD_DOM,TJ,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,M,EPRD_DOM,TJ,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,M,EPRD_DOM,TJ,IT	: 	: 	: 	: 	: 	: 	: 	: 	969.4 	1164.1 	1889.4 	2391.1 	1920.8 	1850.7 	353.4 	544.2 	673.5 	9136.5 b	9028.3 	8413.1 	9213.5 	10289.7 	: 
A,M,EPRD_DOM,TJ,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	116 	1.2 	5 	0 	0 	0 	0 	0 	: 
A,M,EPRD_DOM,TJ,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,M,EPRD_DOM,TJ,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	69.9 	78 	52.2 	70.2 	1.2 	1.2 	1.3 	1.1 	214.3 	1.1 	0.8 	8.9 	: 
A,M,EPRD_DOM,TJ,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	: 
A,M,EPRD_DOM,TJ,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 s	0 s	0 	0 	0 	0 	0 	0 	: 
A,M,EPRD_DOM,TJ,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	242.9 	253.7 	234.3 	273.8 	399.4 	553.1 	944.7 	1427.7 	: 
A,M,EPRD_DOM,TJ,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4.2 	14.7 	19.6 	21 	18.4 	18.9 	22.2 	24.7 	26.1 	0 	0 	0 	0 
A,M,EPRD_DOM,TJ,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	9.8 	7.5 	9.9 	9.1 	8.3 	10.1 	: 
A,M,EPRD_DOM,TJ,PT	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	263 	0 	0 	0 	0 	0 	0 	0 	: 
A,M,EPRD_DOM,TJ,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,M,EPRD_DOM,TJ,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	: 
A,M,EPRD_DOM,TJ,SE	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,M,EPRD_DOM,TJ,SI	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,M,EPRD_DOM,TJ,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,M,EPRD_DOM,TJ,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	22 	50.1 	198.2 	169.2 	: 
A,M,EPRD_HHCNS,TJ,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	: 
A,M,EPRD_ICNS,TJ,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2163.3 	: 	: 
A,M,EPRD_ICNS,TJ,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4357.4 	3892 	4161.1 	3924.5 	3705.4 	4168.9 	4055.5 	4114.7 	4614.1 	: 
A,M,EPRD_ICNS,TJ,BE	: 	: 	: 	: 	: 	: 	: 	: 	19441.9 	21332.9 	23567.9 	21562.1 	22503.8 	24825.9 	20527.4 	22030.4 	23844.8 	24542.3 	24363.4 	26652.5 	25152.9 	27154.2 	: 
A,M,EPRD_ICNS,TJ,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1422.8 	1060.3 	1207.1 	967.8 	1545.7 	1489.4 	1205.4 	1361.5 	: 
A,M,EPRD_ICNS,TJ,CH	: 	: 	: 	: 	: 	: 	: 	: 	14347 	15321.1 	17878.2 	15518.9 	16552.5 	16271.9 	13955.9 	15390.2 	14756 	14043.7 	14833.9 	15380.9 	13894.8 	15536.3 	: 
A,M,EPRD_ICNS,TJ,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	639.3 	694.6 	769.4 	820.1 	802.8 	836.6 	841 	904.5 	: 
A,M,EPRD_ICNS,TJ,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7288.4 	8912.8 	9967.5 	9595.4 	9210.5 	8496.5 	7363.9 	7581.3 	: 
A,M,EPRD_ICNS,TJ,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	149019 	139868.1 	140759.9 	150666.4 	81451.9 	83716 	86995.9 	91670.3 	87821 	92436 	88626 	91150.9 	: 
A,M,EPRD_ICNS,TJ,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6917.4 	6172.3 	5982.7 	5406.5 	5070.7 	5572.1 	5957.3 	6229.8 	6252 	6202.6 	6022.2 	6751.4 	: 
A,M,EPRD_ICNS,TJ,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	557.5 	593.1 	654.4 	652.4 	737 	663.8 	703.9 	658.8 	: 
A,M,EPRD_ICNS,TJ,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1674.1 	1998.1 	2127.7 	2259.5 	2137.3 	2382.3 	2918.2 	3739.2 	: 
A,M,EPRD_ICNS,TJ,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17000 	17733.3 	18415 	17074.4 	18345.8 	19020.6 	17714.8 	18916 	: 
A,M,EPRD_ICNS,TJ,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	373718 s	391446.7 s	404997.4 	411793.4 	428675.4 	405605.3 	370758.3 	395446 	: 
A,M,EPRD_ICNS,TJ,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1919.8 	2825.3 	3255 	3302.7 	2677.2 	3094.7 	1541 	1038.1 	1160.1 	1337.4 	1445.3 	: 
A,M,EPRD_ICNS,TJ,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	70078.9 	74000.7 	75920.7 	77562.4 	77926.6 	84823.4 	75969.9 	79088.3 	: 
A,M,EPRD_ICNS,TJ,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1962.9 	2037.7 	2112.5 	1398.2 	1429.3 	1439.8 	1361.3 	1590.1 	: 
A,M,EPRD_ICNS,TJ,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6630.8 	7034.2 	5311.3 	5332.2 	5303.8 	4592.4 	2412.1 	4736.6 	: 
A,M,EPRD_ICNS,TJ,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4355.9 	4662.8 	4751.1 	3264.2 	3501.4 	3965.4 	4305.7 	3520.8 	: 
A,M,EPRD_ICNS,TJ,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	899.8 	938.9 	1002.4 	952.9 	1113 	1449.6 	1415.8 	1280.4 	: 
A,M,EPRD_ICNS,TJ,IT	: 	: 	: 	: 	: 	: 	: 	: 	71065 	67106.9 	62943.1 	62954.9 	63842.1 	61160.7 	55159.7 	56884.6 	58079.4 	68520.2 b	69970.9 	72595.1 	61607.9 	70237.7 	: 
A,M,EPRD_ICNS,TJ,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3016 	2739.2 	1200 	1347 	1742 	1604 	1142 	1009 	: 
A,M,EPRD_ICNS,TJ,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	841.9 	902.7 	885.2 	1141.7 	2252.2 	1113 	1434.9 	1051.9 	: 
A,M,EPRD_ICNS,TJ,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	835.5 	630.1 	783.1 	656.6 	584.9 	689.5 	717.8 	811.4 	694.1 	688.2 	525.5 	504 	: 
A,M,EPRD_ICNS,TJ,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	396.5 	426.7 	354.5 	393.5 	: 
A,M,EPRD_ICNS,TJ,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	540.6 s	578.7 s	280.2 	280.4 	426.9 	432.2 	376.2 	392 	: 
A,M,EPRD_ICNS,TJ,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17633.7 	17861.6 	18030.5 	19803.4 	20583.1 	20812.5 	18810.8 	19536.3 	: 
A,M,EPRD_ICNS,TJ,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4706 	4567.5 	4815 	5126.3 	4878.6 	4796.8 	4903.2 	4941.1 	4925.9 	4441 	4380.3 	4885.7 	4571.2 
A,M,EPRD_ICNS,TJ,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	43407.9 	44732.2 	50446.3 	40067.4 	56759.9 	16395.8 	16121.5 	18768.5 	: 
A,M,EPRD_ICNS,TJ,PT	11295.8 	11645 	11571.4 	11344.8 	11817.9 	12918.1 	3536.8 	4872.4 	3644.2 	3689.5 	3088.3 	2887.1 	2723.2 	2718.2 	3072.3 	3009.6 	2924 	2989.5 	3127.4 	3177.6 	3191.3 	3752 	: 
A,M,EPRD_ICNS,TJ,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5004.7 	6661 	6181.3 	7004.2 	6133.2 	8066.1 	6563.8 	5468.6 	: 
A,M,EPRD_ICNS,TJ,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4925.6 	4627.4 	5365.6 	4778.4 	4823.7 	5546.5 	: 
A,M,EPRD_ICNS,TJ,SE	: 	: 	: 	: 	: 	: 	: 	: 	11409.1 	10497.2 	10690.7 	10793.7 	10004.5 	10003.5 	10518.6 	10639.7 	10572.8 	11352.9 	10700.6 	10980.5 	10978.5 	10356.1 	: 
A,M,EPRD_ICNS,TJ,SI	: 	: 	: 	: 	: 	: 	: 	: 	2399.3 	2413.7 	2563.1 	2617.8 	2329.4 	2325.1 	2918.2 	3074.7 	3250.1 	3442.4 	3553 	3729.1 	2854.3 	3096.7 	: 
A,M,EPRD_ICNS,TJ,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5164.1 	6788.7 	7376 	8417.7 	8148.6 	7794.2 	7102.2 	8060.4 	: 
A,M,EPRD_ICNS,TJ,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12168.8 	12086.5 	12530.8 	12437 	13421 	: 
A,M,NEI_EXT,TJ,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 
A,M,NEI_EXT,TJ,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	592.5 	669.7 	603.5 	638 	750.1 	811.7 	907.9 	724.6 	655.5 	: 
A,M,NEI_EXT,TJ,BE	: 	: 	: 	: 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 
