A,FT73_SO,C_2_4_HEADS,NL	330 	380 	170 	130 
A,FT73_SO,C_2_4_HEADS,NO	: 	170 	430 	280 
A,FT73_SO,C_2_4_HEADS,PL	8800 	11690 	15700 	13590 
A,FT73_SO,C_2_4_HEADS,PT	890 	820 	830 	260 
A,FT73_SO,C_2_4_HEADS,RO	13160 	10720 	15940 	6220 
A,FT73_SO,C_2_4_HEADS,SE	300 	130 	100 	100 
A,FT73_SO,C_2_4_HEADS,SI	270 	370 	320 	320 
A,FT73_SO,C_2_4_HEADS,SK	550 	440 	140 	130 
A,FT73_SO,C_2_4_HEADS,UK	2330 	2950 	3900 	3170 
A,FT73_SO,C_2_4_HOLD,AT	330 	350 	270 	180 
A,FT73_SO,C_2_4_HOLD,BE	530 	460 	350 	300 
A,FT73_SO,C_2_4_HOLD,BG	310 	250 	120 	70 
A,FT73_SO,C_2_4_HOLD,CH	: 	: 	240 	: 
A,FT73_SO,C_2_4_HOLD,CY	0 	0 	0 	0 
A,FT73_SO,C_2_4_HOLD,CZ	250 	230 	130 	90 
A,FT73_SO,C_2_4_HOLD,DE	1500 	1550 	1370 	850 
A,FT73_SO,C_2_4_HOLD,DK	140 	80 	40 	30 
A,FT73_SO,C_2_4_HOLD,EE	20 	30 	10 	10 
A,FT73_SO,C_2_4_HOLD,EL	90 	120 	70 	70 
A,FT73_SO,C_2_4_HOLD,ES	1330 	1590 	1340 	970 
A,FT73_SO,C_2_4_HOLD,FI	10 	10 	20 	10 
A,FT73_SO,C_2_4_HOLD,FR	3160 	2570 	2440 	1770 
A,FT73_SO,C_2_4_HOLD,HR	: 	280 	90 	60 
A,FT73_SO,C_2_4_HOLD,HU	130 	170 	120 	110 
A,FT73_SO,C_2_4_HOLD,IE	80 	60 	60 	50 
A,FT73_SO,C_2_4_HOLD,IS	: 	: 	0 	: 
A,FT73_SO,C_2_4_HOLD,IT	1090 	820 	410 	490 
A,FT73_SO,C_2_4_HOLD,LT	680 	530 	330 	160 
A,FT73_SO,C_2_4_HOLD,LU	30 	30 	20 	10 
A,FT73_SO,C_2_4_HOLD,LV	130 	100 	140 	80 
A,FT73_SO,C_2_4_HOLD,ME	: 	: 	10 	: 
A,FT73_SO,C_2_4_HOLD,MT	0 	0 	0 	0 
A,FT73_SO,C_2_4_HOLD,NL	170 	160 	100 	60 
A,FT73_SO,C_2_4_HOLD,NO	: 	60 	70 	60 
A,FT73_SO,C_2_4_HOLD,PL	3940 	4530 	7190 	4810 
A,FT73_SO,C_2_4_HOLD,PT	360 	400 	360 	170 
A,FT73_SO,C_2_4_HOLD,RO	8200 	5940 	10340 	4330 
A,FT73_SO,C_2_4_HOLD,SE	80 	70 	40 	30 
A,FT73_SO,C_2_4_HOLD,SI	170 	230 	200 	170 
A,FT73_SO,C_2_4_HOLD,SK	40 	80 	60 	30 
A,FT73_SO,C_2_4_HOLD,UK	420 	440 	490 	460 
A,FT73_SO,C_2_5_HEADS,AT	2890 	2580 	2000 	1330 
A,FT73_SO,C_2_5_HEADS,BE	9800 	7710 	5810 	4260 
A,FT73_SO,C_2_5_HEADS,BG	1740 	1080 	670 	180 
A,FT73_SO,C_2_5_HEADS,CH	: 	: 	4850 	: 
A,FT73_SO,C_2_5_HEADS,CY	0 	0 	0 	0 
A,FT73_SO,C_2_5_HEADS,CZ	13520 	12680 	6530 	5190 
A,FT73_SO,C_2_5_HEADS,DE	36230 	30380 	25110 	17540 
A,FT73_SO,C_2_5_HEADS,DK	2780 	1820 	990 	790 
A,FT73_SO,C_2_5_HEADS,EE	630 	360 	240 	160 
A,FT73_SO,C_2_5_HEADS,EL	180 	90 	340 	100 
A,FT73_SO,C_2_5_HEADS,ES	30730 	27730 	14120 	10150 
A,FT73_SO,C_2_5_HEADS,FI	80 	160 	120 	80 
A,FT73_SO,C_2_5_HEADS,FR	58000 	53800 	56030 	46130 
A,FT73_SO,C_2_5_HEADS,HR	: 	5490 	1820 	1000 
A,FT73_SO,C_2_5_HEADS,HU	3000 	2800 	2100 	2090 
A,FT73_SO,C_2_5_HEADS,IE	980 	660 	530 	420 
A,FT73_SO,C_2_5_HEADS,IS	: 	: 	0 	: 
A,FT73_SO,C_2_5_HEADS,IT	7520 	16240 	6880 	5450 
A,FT73_SO,C_2_5_HEADS,LT	5120 	2370 	1680 	1230 
A,FT73_SO,C_2_5_HEADS,LU	340 	390 	220 	110 
A,FT73_SO,C_2_5_HEADS,LV	1340 	1120 	930 	550 
A,FT73_SO,C_2_5_HEADS,ME	: 	: 	310 	: 
A,FT73_SO,C_2_5_HEADS,MT	0 	0 	0 	0 
A,FT73_SO,C_2_5_HEADS,NL	2170 	1750 	1580 	970 
A,FT73_SO,C_2_5_HEADS,NO	: 	590 	400 	1140 
A,FT73_SO,C_2_5_HEADS,PL	33250 	32590 	27200 	9990 
A,FT73_SO,C_2_5_HEADS,PT	2750 	3180 	2000 	2180 
A,FT73_SO,C_2_5_HEADS,RO	35890 	22190 	43760 	30760 
A,FT73_SO,C_2_5_HEADS,SE	750 	610 	340 	230 
A,FT73_SO,C_2_5_HEADS,SI	1220 	1030 	1010 	760 
A,FT73_SO,C_2_5_HEADS,SK	4120 	2350 	1680 	800 
A,FT73_SO,C_2_5_HEADS,UK	4680 	6620 	6260 	6240 
A,FT73_SO,C_2_5_HOLD,AT	1530 	1220 	900 	530 
A,FT73_SO,C_2_5_HOLD,BE	730 	650 	450 	350 
A,FT73_SO,C_2_5_HOLD,BG	1030 	750 	380 	70 
A,FT73_SO,C_2_5_HOLD,CH	: 	: 	1350 	: 
A,FT73_SO,C_2_5_HOLD,CY	0 	0 	0 	0 
A,FT73_SO,C_2_5_HOLD,CZ	380 	330 	190 	180 
A,FT73_SO,C_2_5_HOLD,DE	5080 	4090 	3900 	2480 
A,FT73_SO,C_2_5_HOLD,DK	270 	210 	100 	80 
A,FT73_SO,C_2_5_HOLD,EE	50 	30 	30 	20 
A,FT73_SO,C_2_5_HOLD,EL	90 	70 	70 	30 
A,FT73_SO,C_2_5_HOLD,ES	2150 	1570 	1270 	870 
A,FT73_SO,C_2_5_HOLD,FI	30 	30 	20 	20 
A,FT73_SO,C_2_5_HOLD,FR	5430 	4580 	4250 	3310 
A,FT73_SO,C_2_5_HOLD,HR	: 	3360 	720 	710 
A,FT73_SO,C_2_5_HOLD,HU	480 	330 	350 	300 
A,FT73_SO,C_2_5_HOLD,IE	90 	60 	70 	50 
A,FT73_SO,C_2_5_HOLD,IS	: 	: 	0 	: 
A,FT73_SO,C_2_5_HOLD,IT	1130 	1460 	660 	600 
A,FT73_SO,C_2_5_HOLD,LT	3840 	1550 	1050 	730 
A,FT73_SO,C_2_5_HOLD,LU	30 	40 	30 	20 
A,FT73_SO,C_2_5_HOLD,LV	680 	680 	550 	340 
A,FT73_SO,C_2_5_HOLD,ME	: 	: 	200 	: 
A,FT73_SO,C_2_5_HOLD,MT	0 	0 	0 	0 
A,FT73_SO,C_2_5_HOLD,NL	450 	370 	300 	190 
A,FT73_SO,C_2_5_HOLD,NO	: 	150 	120 	190 
A,FT73_SO,C_2_5_HOLD,PL	17890 	16220 	15860 	4430 
A,FT73_SO,C_2_5_HOLD,PT	540 	980 	570 	610 
A,FT73_SO,C_2_5_HOLD,RO	27630 	13210 	33490 	22750 
A,FT73_SO,C_2_5_HOLD,SE	140 	110 	60 	40 
A,FT73_SO,C_2_5_HOLD,SI	780 	740 	680 	620 
A,FT73_SO,C_2_5_HOLD,SK	180 	160 	80 	40 
A,FT73_SO,C_2_5_HOLD,UK	500 	510 	540 	500 
A,FT73_SO,C_2_6_HEADS,AT	11110 	9600 	7570 	5260 
A,FT73_SO,C_2_6_HEADS,BE	29540 	27990 	24410 	20760 
A,FT73_SO,C_2_6_HEADS,BG	30250 	19780 	13390 	7290 
A,FT73_SO,C_2_6_HEADS,CH	: 	: 	39510 	: 
A,FT73_SO,C_2_6_HEADS,CY	0 	0 	0 	0 
A,FT73_SO,C_2_6_HEADS,CZ	99580 	87440 	47910 	43780 
A,FT73_SO,C_2_6_HEADS,DE	190370 	164140 	141720 	105150 
A,FT73_SO,C_2_6_HEADS,DK	12870 	12280 	8290 	6370 
A,FT73_SO,C_2_6_HEADS,EE	7090 	4580 	3340 	2590 
A,FT73_SO,C_2_6_HEADS,EL	2810 	1420 	1020 	810 
A,FT73_SO,C_2_6_HEADS,ES	15250 	9210 	8250 	5550 
A,FT73_SO,C_2_6_HEADS,FI	790 	810 	540 	0 
A,FT73_SO,C_2_6_HEADS,FR	153090 	146700 	152470 	152230 
A,FT73_SO,C_2_6_HEADS,HR	: 	47020 	21430 	21280 
A,FT73_SO,C_2_6_HEADS,HU	31460 	26490 	17090 	15630 
A,FT73_SO,C_2_6_HEADS,IE	3090 	2300 	2520 	3230 
A,FT73_SO,C_2_6_HEADS,IS	: 	: 	0 	: 
A,FT73_SO,C_2_6_HEADS,IT	22550 	23050 	13620 	11990 
A,FT73_SO,C_2_6_HEADS,LT	113360 	54590 	28640 	18590 
A,FT73_SO,C_2_6_HEADS,LU	680 	630 	470 	0 
A,FT73_SO,C_2_6_HEADS,LV	31260 	23140 	7780 	4110 
A,FT73_SO,C_2_6_HEADS,ME	: 	: 	2880 	: 
A,FT73_SO,C_2_6_HEADS,MT	190 	0 	0 	0 
A,FT73_SO,C_2_6_HEADS,NL	42650 	38540 	27890 	18520 
A,FT73_SO,C_2_6_HEADS,NO	: 	4830 	3940 	5410 
A,FT73_SO,C_2_6_HEADS,PL	616750 	499170 	265370 	170890 
A,FT73_SO,C_2_6_HEADS,PT	3870 	2790 	780 	720 
A,FT73_SO,C_2_6_HEADS,RO	501240 	383620 	336940 	223700 
A,FT73_SO,C_2_6_HEADS,SE	3040 	2770 	1550 	970 
A,FT73_SO,C_2_6_HEADS,SI	6350 	5380 	3080 	2330 
A,FT73_SO,C_2_6_HEADS,SK	28940 	18250 	11160 	7500 
A,FT73_SO,C_2_6_HEADS,UK	14670 	13790 	11180 	12450 
A,FT73_SO,C_2_6_HOLD,AT	1550 	1260 	970 	660 
A,FT73_SO,C_2_6_HOLD,BE	790 	690 	480 	390 
A,FT73_SO,C_2_6_HOLD,BG	20680 	13130 	7340 	4190 
A,FT73_SO,C_2_6_HOLD,CH	: 	: 	1740 	: 
A,FT73_SO,C_2_6_HOLD,CY	0 	0 	0 	0 
A,FT73_SO,C_2_6_HOLD,CZ	1030 	750 	220 	230 
A,FT73_SO,C_2_6_HOLD,DE	6030 	4890 	3390 	2040 
A,FT73_SO,C_2_6_HOLD,DK	180 	140 	70 	40 
A,FT73_SO,C_2_6_HOLD,EE	1020 	640 	270 	100 
A,FT73_SO,C_2_6_HOLD,EL	400 	240 	210 	190 
A,FT73_SO,C_2_6_HOLD,ES	2190 	1490 	620 	270 
A,FT73_SO,C_2_6_HOLD,FI	40 	20 	20 	0 
A,FT73_SO,C_2_6_HOLD,FR	3740 	3150 	2770 	2520 
A,FT73_SO,C_2_6_HOLD,HR	: 	15400 	8900 	7480 
A,FT73_SO,C_2_6_HOLD,HU	4400 	2650 	2410 	1520 
A,FT73_SO,C_2_6_HOLD,IE	50 	40 	40 	30 
A,FT73_SO,C_2_6_HOLD,IS	: 	: 	0 	: 
A,FT73_SO,C_2_6_HOLD,IT	1490 	1630 	600 	650 
A,FT73_SO,C_2_6_HOLD,LT	54080 	30990 	16610 	10760 
A,FT73_SO,C_2_6_HOLD,LU	20 	30 	10 	0 
A,FT73_SO,C_2_6_HOLD,LV	15880 	11370 	3580 	1900 
A,FT73_SO,C_2_6_HOLD,ME	: 	: 	2140 	: 
A,FT73_SO,C_2_6_HOLD,MT	10 	0 	0 	0 
A,FT73_SO,C_2_6_HOLD,NL	840 	740 	450 	270 
A,FT73_SO,C_2_6_HOLD,NO	: 	240 	170 	180 
A,FT73_SO,C_2_6_HOLD,PL	204930 	177930 	71300 	45090 
A,FT73_SO,C_2_6_HOLD,PT	1530 	830 	380 	120 
A,FT73_SO,C_2_6_HOLD,RO	387960 	288890 	251820 	151150 
A,FT73_SO,C_2_6_HOLD,SE	60 	40 	20 	10 
A,FT73_SO,C_2_6_HOLD,SI	2250 	1900 	830 	560 
A,FT73_SO,C_2_6_HOLD,SK	2920 	2640 	1030 	620 
A,FT73_SO,C_2_6_HOLD,UK	200 	230 	230 	220 
A,FT73_SO,C_2_99_HEADS,AT	13260 	11650 	8660 	4740 
A,FT73_SO,C_2_99_HEADS,BE	14810 	13670 	10070 	10960 
A,FT73_SO,C_2_99_HEADS,BG	750 	840 	230 	650 
A,FT73_SO,C_2_99_HEADS,CH	: 	: 	4080 	: 
A,FT73_SO,C_2_99_HEADS,CY	0 	0 	0 	0 
A,FT73_SO,C_2_99_HEADS,CZ	11350 	9250 	6500 	5730 
A,FT73_SO,C_2_99_HEADS,DE	31640 	28210 	21960 	15830 
A,FT73_SO,C_2_99_HEADS,DK	2380 	1900 	780 	640 
A,FT73_SO,C_2_99_HEADS,EE	110 	160 	70 	40 
A,FT73_SO,C_2_99_HEADS,EL	2740 	2740 	1160 	2750 
A,FT73_SO,C_2_99_HEADS,ES	104000 	109320 	86960 	68980 
A,FT73_SO,C_2_99_HEADS,FI	410 	590 	600 	660 
A,FT73_SO,C_2_99_HEADS,FR	102430 	92220 	77010 	71550 
A,FT73_SO,C_2_99_HEADS,HR	: 	1770 	1430 	820 
A,FT73_SO,C_2_99_HEADS,HU	3120 	2970 	2800 	2550 
A,FT73_SO,C_2_99_HEADS,IE	1470 	1220 	620 	800 
A,FT73_SO,C_2_99_HEADS,IS	: 	: 	0 	: 
A,FT73_SO,C_2_99_HEADS,IT	17910 	10830 	7650 	9260 
A,FT73_SO,C_2_99_HEADS,LT	1450 	970 	780 	1000 
A,FT73_SO,C_2_99_HEADS,LU	810 	770 	460 	370 
A,FT73_SO,C_2_99_HEADS,LV	680 	1020 	1120 	1110 
A,FT73_SO,C_2_99_HEADS,ME	: 	: 	60 	: 
A,FT73_SO,C_2_99_HEADS,MT	0 	0 	0 	0 
A,FT73_SO,C_2_99_HEADS,NL	2150 	900 	1330 	380 
A,FT73_SO,C_2_99_HEADS,NO	: 	830 	1470 	1380 
A,FT73_SO,C_2_99_HEADS,PL	3580 	7050 	13700 	9780 
A,FT73_SO,C_2_99_HEADS,PT	20540 	18940 	18940 	9870 
A,FT73_SO,C_2_99_HEADS,RO	19590 	10300 	9100 	12910 
A,FT73_SO,C_2_99_HEADS,SE	2310 	2000 	910 	810 
A,FT73_SO,C_2_99_HEADS,SI	5620 	4590 	6260 	5520 
A,FT73_SO,C_2_99_HEADS,SK	2350 	1620 	1720 	1040 
A,FT73_SO,C_2_99_HEADS,UK	10000 	10250 	10140 	9370 
A,FT73_SO,C_2_99_HOLD,AT	3180 	2640 	1790 	1010 
A,FT73_SO,C_2_99_HOLD,BE	600 	540 	370 	370 
A,FT73_SO,C_2_99_HOLD,BG	420 	400 	50 	110 
A,FT73_SO,C_2_99_HOLD,CH	: 	: 	470 	: 
A,FT73_SO,C_2_99_HOLD,CY	0 	0 	0 	0 
A,FT73_SO,C_2_99_HOLD,CZ	360 	310 	220 	240 
A,FT73_SO,C_2_99_HOLD,DE	3780 	2960 	1700 	1200 
A,FT73_SO,C_2_99_HOLD,DK	200 	140 	70 	70 
A,FT73_SO,C_2_99_HOLD,EE	50 	30 	30 	10 
A,FT73_SO,C_2_99_HOLD,EL	450 	430 	150 	180 
A,FT73_SO,C_2_99_HOLD,ES	9190 	7710 	4660 	2850 
A,FT73_SO,C_2_99_HOLD,FI	10 	20 	10 	10 
A,FT73_SO,C_2_99_HOLD,FR	4370 	3540 	2610 	2300 
A,FT73_SO,C_2_99_HOLD,HR	: 	630 	550 	270 
A,FT73_SO,C_2_99_HOLD,HU	410 	340 	300 	260 
A,FT73_SO,C_2_99_HOLD,IE	80 	70 	70 	50 
A,FT73_SO,C_2_99_HOLD,IS	: 	: 	0 	: 
A,FT73_SO,C_2_99_HOLD,IT	2770 	1380 	640 	900 
A,FT73_SO,C_2_99_HOLD,LT	780 	480 	340 	510 
A,FT73_SO,C_2_99_HOLD,LU	30 	40 	20 	10 
A,FT73_SO,C_2_99_HOLD,LV	180 	210 	230 	210 
A,FT73_SO,C_2_99_HOLD,ME	: 	: 	40 	: 
A,FT73_SO,C_2_99_HOLD,MT	0 	0 	0 	0 
A,FT73_SO,C_2_99_HOLD,NL	210 	90 	120 	50 
A,FT73_SO,C_2_99_HOLD,NO	: 	60 	70 	60 
A,FT73_SO,C_2_99_HOLD,PL	930 	1500 	3090 	2310 
A,FT73_SO,C_2_99_HOLD,PT	3270 	2450 	2860 	2210 
A,FT73_SO,C_2_99_HOLD,RO	11190 	5160 	6640 	10950 
A,FT73_SO,C_2_99_HOLD,SE	140 	100 	60 	50 
A,FT73_SO,C_2_99_HOLD,SI	2300 	1920 	2380 	1980 
A,FT73_SO,C_2_99_HOLD,SK	60 	30 	80 	110 
A,FT73_SO,C_2_99_HOLD,UK	620 	480 	570 	540 
A,FT73_SO,C_2_HEADS,AT	66820 	58390 	47380 	30360 
A,FT73_SO,C_2_HEADS,BE	103880 	94680 	75890 	70460 
A,FT73_SO,C_2_HEADS,BG	53580 	34700 	25220 	14260 
A,FT73_SO,C_2_HEADS,CH	: 	: 	88850 	: 
A,FT73_SO,C_2_HEADS,CY	40 	10 	260 	0 
A,FT73_SO,C_2_HEADS,CZ	266950 	242720 	132490 	122820 
A,FT73_SO,C_2_HEADS,DE	681840 	596400 	507770 	412770 
A,FT73_SO,C_2_HEADS,DK	38830 	34050 	21180 	17190 
A,FT73_SO,C_2_HEADS,EE	16430 	10660 	7710 	6150 
A,FT73_SO,C_2_HEADS,EL	13450 	10380 	7010 	8190 
A,FT73_SO,C_2_HEADS,ES	274400 	253920 	195320 	155320 
A,FT73_SO,C_2_HEADS,FI	2910 	4130 	3070 	2860 
A,FT73_SO,C_2_HEADS,FR	601820 	563300 	567210 	543170 
A,FT73_SO,C_2_HEADS,HR	: 	80300 	42750 	36460 
A,FT73_SO,C_2_HEADS,HU	70210 	65170 	44150 	42460 
A,FT73_SO,C_2_HEADS,IE	12560 	9080 	8010 	9930 
A,FT73_SO,C_2_HEADS,IS	: 	: 	0 	: 
A,FT73_SO,C_2_HEADS,IT	107960 	123400 	66450 	65530 
A,FT73_SO,C_2_HEADS,LT	228950 	99020 	54300 	39590 
A,FT73_SO,C_2_HEADS,LU	3680 	3450 	2240 	1520 
A,FT73_SO,C_2_HEADS,LV	64630 	49450 	20810 	12030 
A,FT73_SO,C_2_HEADS,ME	: 	: 	4060 	: 
A,FT73_SO,C_2_HEADS,MT	560 	0 	0 	420 
A,FT73_SO,C_2_HEADS,NL	106310 	94720 	77910 	50260 
A,FT73_SO,C_2_HEADS,NO	: 	16300 	16730 	19270 
A,FT73_SO,C_2_HEADS,PL	1170220 	1072450 	684480 	513270 
A,FT73_SO,C_2_HEADS,PT	53650 	52090 	40380 	24120 
A,FT73_SO,C_2_HEADS,RO	818690 	639640 	542960 	357710 
A,FT73_SO,C_2_HEADS,SE	16560 	14770 	7130 	5610 
A,FT73_SO,C_2_HEADS,SI	30010 	28790 	27130 	24680 
A,FT73_SO,C_2_HEADS,SK	70730 	46970 	28600 	19950 
A,FT73_SO,C_2_HEADS,UK	70450 	74570 	73770 	70630 
A,FT73_SO,C_2_HOLD,AT	4260 	3550 	2480 	1480 
A,FT73_SO,C_2_HOLD,BE	990 	870 	610 	530 
A,FT73_SO,C_2_HOLD,BG	24010 	15170 	8610 	4980 
A,FT73_SO,C_2_HOLD,CH	: 	: 	1990 	: 
A,FT73_SO,C_2_HOLD,CY	10 	10 	10 	0 
A,FT73_SO,C_2_HOLD,CZ	1850 	1430 	470 	540 
A,FT73_SO,C_2_HOLD,DE	10580 	8870 	5980 	4130 
A,FT73_SO,C_2_HOLD,DK	390 	270 	150 	100 
A,FT73_SO,C_2_HOLD,EE	1170 	750 	340 	140 
A,FT73_SO,C_2_HOLD,EL	1150 	890 	590 	520 
A,FT73_SO,C_2_HOLD,ES	12190 	9720 	5880 	3510 
A,FT73_SO,C_2_HOLD,FI	50 	50 	30 	20 
A,FT73_SO,C_2_HOLD,FR	7830 	6300 	5040 	3670 
A,FT73_SO,C_2_HOLD,HR	: 	16380 	9700 	7780 
A,FT73_SO,C_2_HOLD,HU	5490 	3750 	3240 	2340 
A,FT73_SO,C_2_HOLD,IE	140 	110 	110 	90 
A,FT73_SO,C_2_HOLD,IS	: 	: 	0 	: 
A,FT73_SO,C_2_HOLD,IT	6050 	5200 	2110 	1770 
A,FT73_SO,C_2_HOLD,LT	55540 	32070 	17160 	11730 
A,FT73_SO,C_2_HOLD,LU	40 	40 	30 	20 
A,FT73_SO,C_2_HOLD,LV	16060 	11640 	3930 	2170 
A,FT73_SO,C_2_HOLD,ME	: 	: 	2230 	: 
A,FT73_SO,C_2_HOLD,MT	10 	0 	0 	10 
A,FT73_SO,C_2_HOLD,NL	1000 	870 	560 	330 
A,FT73_SO,C_2_HOLD,NO	: 	290 	240 	230 
A,FT73_SO,C_2_HOLD,PL	212320 	188360 	78680 	52040 
A,FT73_SO,C_2_HOLD,PT	6860 	5620 	5130 	3830 
A,FT73_SO,C_2_HOLD,RO	414050 	301370 	287250 	169770 
A,FT73_SO,C_2_HOLD,SE	250 	170 	100 	70 
A,FT73_SO,C_2_HOLD,SI	5330 	4490 	3850 	3400 
A,FT73_SO,C_2_HOLD,SK	3460 	3290 	1310 	880 
A,FT73_SO,C_2_HOLD,UK	1140 	750 	810 	760 
A,FT73_SO,C_3_1_1_HEADS,AT	7950 	6950 	6410 	5100 
A,FT73_SO,C_3_1_1_HEADS,BE	1880 	1880 	1310 	760 
A,FT73_SO,C_3_1_1_HEADS,BG	217390 	156430 	108870 	59390 
A,FT73_SO,C_3_1_1_HEADS,CH	: 	: 	4560 	: 
A,FT73_SO,C_3_1_1_HEADS,CY	990 	2030 	970 	1430 
A,FT73_SO,C_3_1_1_HEADS,CZ	4460 	5000 	2280 	3690 
A,FT73_SO,C_3_1_1_HEADS,DE	29550 	22500 	15430 	11880 
A,FT73_SO,C_3_1_1_HEADS,DK	1310 	660 	570 	300 
A,FT73_SO,C_3_1_1_HEADS,EE	2300 	2250 	1180 	3120 
A,FT73_SO,C_3_1_1_HEADS,EL	301760 	283380 	216420 	95380 
A,FT73_SO,C_3_1_1_HEADS,ES	680850 	619120 	430200 	280340 
A,FT73_SO,C_3_1_1_HEADS,FI	280 	450 	490 	0 
A,FT73_SO,C_3_1_1_HEADS,FR	102780 	83150 	83830 	48970 
A,FT73_SO,C_3_1_1_HEADS,HR	: 	63190 	37820 	29310 
A,FT73_SO,C_3_1_1_HEADS,HU	139570 	84320 	78180 	54730 
A,FT73_SO,C_3_1_1_HEADS,IE	1990 	1820 	3050 	2080 
A,FT73_SO,C_3_1_1_HEADS,IS	: 	: 	0 	: 
A,FT73_SO,C_3_1_1_HEADS,IT	193910 	174650 	86270 	78610 
A,FT73_SO,C_3_1_1_HEADS,LT	4080 	2190 	2890 	3610 
A,FT73_SO,C_3_1_1_HEADS,LU	0 	0 	130 	120 
A,FT73_SO,C_3_1_1_HEADS,LV	5310 	5170 	3510 	2550 
A,FT73_SO,C_3_1_1_HEADS,ME	: 	: 	3180 	: 
A,FT73_SO,C_3_1_1_HEADS,MT	470 	530 	260 	370 
A,FT73_SO,C_3_1_1_HEADS,NL	6610 	4770 	2660 	1610 
A,FT73_SO,C_3_1_1_HEADS,NO	: 	7540 	9520 	6960 
A,FT73_SO,C_3_1_1_HEADS,PL	29720 	18290 	15470 	8250 
A,FT73_SO,C_3_1_1_HEADS,PT	117990 	103070 	97280 	63460 
A,FT73_SO,C_3_1_1_HEADS,RO	1147710 	856150 	889930 	515260 
A,FT73_SO,C_3_1_1_HEADS,SE	1360 	1470 	870 	1360 
A,FT73_SO,C_3_1_1_HEADS,SI	3840 	3540 	4480 	3960 
A,FT73_SO,C_3_1_1_HEADS,SK	16950 	9750 	14330 	9210 
A,FT73_SO,C_3_1_1_HEADS,UK	84040 	77030 	89230 	77020 
A,FT73_SO,C_3_1_1_HOLD,AT	760 	690 	590 	400 
A,FT73_SO,C_3_1_1_HOLD,BE	80 	70 	60 	30 
A,FT73_SO,C_3_1_1_HOLD,BG	38640 	26530 	15190 	7960 
A,FT73_SO,C_3_1_1_HOLD,CH	: 	: 	350 	: 
A,FT73_SO,C_3_1_1_HOLD,CY	40 	70 	40 	40 
A,FT73_SO,C_3_1_1_HOLD,CZ	420 	360 	150 	230 
A,FT73_SO,C_3_1_1_HOLD,DE	1310 	870 	590 	440 
A,FT73_SO,C_3_1_1_HOLD,DK	70 	40 	40 	30 
A,FT73_SO,C_3_1_1_HOLD,EE	320 	210 	120 	90 
A,FT73_SO,C_3_1_1_HOLD,EL	5890 	5630 	3860 	2980 
A,FT73_SO,C_3_1_1_HOLD,ES	6280 	5620 	3350 	2160 
A,FT73_SO,C_3_1_1_HOLD,FI	10 	20 	10 	0 
A,FT73_SO,C_3_1_1_HOLD,FR	3300 	2220 	1810 	960 
A,FT73_SO,C_3_1_1_HOLD,HR	: 	3350 	3090 	1690 
A,FT73_SO,C_3_1_1_HOLD,HU	2140 	1710 	1970 	1630 
A,FT73_SO,C_3_1_1_HOLD,IE	40 	60 	60 	30 
A,FT73_SO,C_3_1_1_HOLD,IS	: 	: 	0 	: 
A,FT73_SO,C_3_1_1_HOLD,IT	4180 	4320 	1330 	1330 
A,FT73_SO,C_3_1_1_HOLD,LT	1080 	590 	570 	600 
A,FT73_SO,C_3_1_1_HOLD,LU	0 	0 	10 	10 
A,FT73_SO,C_3_1_1_HOLD,LV	1190 	930 	390 	230 
A,FT73_SO,C_3_1_1_HOLD,ME	: 	: 	240 	: 
A,FT73_SO,C_3_1_1_HOLD,MT	80 	50 	50 	70 
A,FT73_SO,C_3_1_1_HOLD,NL	150 	120 	90 	50 
A,FT73_SO,C_3_1_1_HOLD,NO	: 	130 	140 	110 
A,FT73_SO,C_3_1_1_HOLD,PL	2200 	2390 	1280 	400 
A,FT73_SO,C_3_1_1_HOLD,PT	5950 	4800 	5830 	4330 
A,FT73_SO,C_3_1_1_HOLD,RO	124180 	80440 	66770 	41690 
A,FT73_SO,C_3_1_1_HOLD,SE	50 	60 	50 	50 
A,FT73_SO,C_3_1_1_HOLD,SI	430 	440 	510 	440 
A,FT73_SO,C_3_1_1_HOLD,SK	200 	420 	210 	130 
A,FT73_SO,C_3_1_1_HOLD,UK	1300 	880 	990 	960 
A,FT73_SO,C_3_1_99_HEADS,AT	3880 	3670 	5910 	5600 
A,FT73_SO,C_3_1_99_HEADS,BE	190 	450 	420 	190 
A,FT73_SO,C_3_1_99_HEADS,BG	21480 	14340 	11880 	4500 
A,FT73_SO,C_3_1_99_HEADS,CH	: 	: 	4070 	: 
A,FT73_SO,C_3_1_99_HEADS,CY	560 	330 	620 	280 
A,FT73_SO,C_3_1_99_HEADS,CZ	3050 	3330 	1730 	2320 
A,FT73_SO,C_3_1_99_HEADS,DE	22720 	17930 	10950 	9820 
A,FT73_SO,C_3_1_99_HEADS,DK	1290 	690 	790 	270 
A,FT73_SO,C_3_1_99_HEADS,EE	1660 	1250 	480 	430 
A,FT73_SO,C_3_1_99_HEADS,EL	77350 	66070 	78160 	22970 
A,FT73_SO,C_3_1_99_HEADS,ES	56810 	72480 	51950 	43010 
A,FT73_SO,C_3_1_99_HEADS,FI	300 	610 	470 	0 
A,FT73_SO,C_3_1_99_HEADS,FR	32750 	24660 	14410 	23980 
A,FT73_SO,C_3_1_99_HEADS,HR	: 	20360 	31950 	20380 
A,FT73_SO,C_3_1_99_HEADS,HU	48360 	22750 	30470 	21360 
A,FT73_SO,C_3_1_99_HEADS,IE	1670 	2590 	2850 	1940 
